,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag?,Responding to,Upvotes,Downvotes
1141,Townhall,Supreme Court Upholds Religious Exemptions to Contraceptive Mandate,['2020/07/08'],443 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/08/scotus-rulings-n2572097,DSMike,Should have been 9-0...I do not see the out of pocket costs and accessibility clause in our constitution.,,,,21,?
1142,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,"I doubt the mob did so...in fact the massive graffiti that has happened during these riots should be painted over...is freedom of speech too much for you to digest, or does it just go against your totalitarian nature?",,,KingofBeers,0,0
1143,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,lol....mine do but yours do not...very totalitarian minded of you.,,,BabyGate,0,0
1144,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,"So only one speech is sanctioned, while another...possibly one of tolerance that all lives matter is not?  Very totalitarian of you brown shirt.",,,KingofBeers,2,?
1145,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,"So limit their speech because we disagree with their method?  How do you know they were saying white lives matter as opposed to the much more inclusive all lives matter?  The hate seems to comes from the BLM side of the issue when you look at all the evidence in the past couple of weeks, riots, beatings, looting and property damage all point to that groups hatred.  So covering up a hate message with either a tolerance message or another hate message should be a crime?",,,BabyGate,2,?
1146,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,"They exercised free speech, the same as the people who painted it in the first place...are they guilty of painting while white?  What makes their message any less than the original one?  Tyrannical local governments cannot violate the constitution any more than the federal government.",,,BabyGate,6,?
1147,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,Another goose stepping brown shirt comments.,,,BabyGate,6,?
1148,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,They are guilty of painting while white...and they are the racists?  You brown shirts can make some extreme twists of logic in order to goose step to your ideology.,,,KingofBeers,6,?
1149,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,Yes the first is in fact a privilege...one that each citizen has.,,,NeverAngry,1,?
1150,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,After the personal destruction of these free citizens lives...which is what you and your brown shirts desire.,,,NeverAngry,3,?
1151,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,Arrested for painting while white...racism is part of our culture.,,,NeverAngry,2,?
1152,Townhall,Chelsea Handler Says She Would Scream at People Watching Fox News in the Airport,['2020/07/08'],282 comments,https://townhall.com/tipsheet/juliorosas/2020/07/08/chelsea-handler-says-she-would-scream-at-people-watching-fox-news-in-the-airport-n2572091,DSMike,"Sigh...in our system we all have the same chance at success no matter the color of our skin, it is governed by three things...making good solid life choices, hard work and getting an education.  There are way too many successful black and Hispanic people in our society for it to be systematically rigged with racism.  I am not proud of being white, that was not my choice, neither am I ashamed of being white...I am simply proud, and thankful, to be American...without the leftist hyphens used to separate us.",,,,27,?
1153,Townhall,Trump Bucks New CDC Guidance on Reopening Schools,['2020/07/08'],474 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/08/trump-bucks-new-cdc-guidance-on-reopening-schools-n2572093,DSMike,"Give the evil left a pass if you wish...I think, from past actions in this epidemic, that this is planned and orchestrated to make American's lives as hard as possible ahead of the elections.",,,Libertarian conservative,1,?
1154,Townhall,Trump Bucks New CDC Guidance on Reopening Schools,['2020/07/08'],474 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/08/trump-bucks-new-cdc-guidance-on-reopening-schools-n2572093,DSMike,The evil left will make coming back from this event as difficult as possible...all to simply win an election.  What makes you think their Krystol Nacht is not just around the corner?,,,,9,?
1155,Townhall,Letter Signed By Center-Left Intellectuals: Anti-Speech 'Cancel Culture' Craze Is Illi…,['2020/07/08'],85 comments,https://townhall.com/tipsheet/guybenson/2020/07/08/letter-by-center-left-intellectuals-anti-speech-cancel-culture-is-illiberal-destr-n2572016,DSMike,"In the arena of ideas, the left are found wanting...which is why they try to stifle those very ideas and close down the arena itself...true to the history of their evil ideology.",,,,5,?
1156,Townhall,The NY Legislature Isn't Done with Cuomo's Nursing Home Order,['2020/07/08'],89 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/08/the-ny-legislature-isnt-done-analyzint-cuomos-nursing-home-order-n2572089,DSMike,And this is why they have an independent investigation into executive branch actions...the lackeys inspecting themselves are working at the pleasure of the executive.  This is the action of banana republics and totalitarians.,,,,8,?
1157,Townhall,'Sedition': Omar Calls For 'Dismantling' America's 'System of Oppression',['2020/07/08'],400 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/ilhan-omar-calls-for-dismantling-of-the-us-economy-and-political-systems-n2572048,DSMike,"I comprehended just fine...she wants to burn down the whole system so that it conforms to her narrow ideals...very totalitarian and very much not American...in fact sedition.  Drink the cool aid if you like, I tend to take people at their words and treat them as such.",,,Simple Horn,0,0
1158,Townhall,'Sedition': Omar Calls For 'Dismantling' America's 'System of Oppression',['2020/07/08'],400 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/ilhan-omar-calls-for-dismantling-of-the-us-economy-and-political-systems-n2572048,DSMike,"In case you have a reading disability...""""We cannot stop at criminal justice system. We must begin the work of dismantling the whole system of oppression wherever we find it.""Omar said that includes in education, housing, health care, employment, and “in the air we breathe.”",,,Simple Horn,0,0
1159,Townhall,'Sedition': Omar Calls For 'Dismantling' America's 'System of Oppression',['2020/07/08'],400 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/ilhan-omar-calls-for-dismantling-of-the-us-economy-and-political-systems-n2572048,DSMike,"I am already...just not with guns, yet.",,,Altoidfishfins,0,0
1160,Townhall,Sen. Peters Talks Tough on China While Taking Donations from Companies with…,['2020/07/07'],22 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/07/sen-peters-china-n2572043,DSMike,"Like most of our DC cretins, both sides of the aisle...next absurd statement.",,,kirandevakar,0,0
1161,Townhall,NBC's Eye-Rolling News Room Shakeup,['2020/07/07'],749 comments,https://townhall.com/tipsheet/bethbaumann/2020/07/07/nbcs-eyerolling-news-room-shakeup-n2572070,DSMike,They will suffer if they go the identity based instead of merit based employment.,,,,4,?
1162,Townhall,'Sedition': Omar Calls For 'Dismantling' America's 'System of Oppression',['2020/07/08'],400 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/ilhan-omar-calls-for-dismantling-of-the-us-economy-and-political-systems-n2572048,DSMike,"Dismantling the whole system...political, economic...she said it and it is sedition.",,,Simple Horn,2,?
1163,Townhall,'Sedition': Omar Calls For 'Dismantling' America's 'System of Oppression',['2020/07/08'],400 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/ilhan-omar-calls-for-dismantling-of-the-us-economy-and-political-systems-n2572048,DSMike,Don't like our system and what it has given you?  Feel free to leave and find a nation that is more suited to your ideals...most people in America love our country and it's values and will fight to keep them.,,,,2,?
1164,Townhall,Sen. Perdue Hits the Airwaves With Ads Focused on Police Reform and Patriotism,['2020/07/08'],9 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/08/sen-perdue-hits-the-airwaves-with-ads-focused-on-police-reform-and-patriotism-n2572086,DSMike,What we really need to teach is personal responsibility...you do the crime then you should expect to be arrested...you resist arrest then you should expect injury.  Every one of our actions comes with consequences...it is up to us to live our lives in such a way as to make those consequences positive and not negative.,,,,3,?
1165,Townhall,Two Californians Charged With Hate Crime For Painting Over BLM Mural,['2020/07/08'],557 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/08/opposing-black-lives-matter-is-now-a-hate-crime-n2572075,DSMike,What makes their mural more criminal than the one before it?  Are they in trouble because they painted while white?,,,,11,?
1166,Townhall,Trump Administration Formally Withdraws From World Health Organization,['2020/07/07'],227 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/07/who-withdrawal-n2572044,DSMike,Well documented...if one wants to actually look instead of being a brainless drone...but the again brown shirts are not really known for independent thought.,,,Nothing but the Truth,1,?
1167,Townhall,Trump Administration Formally Withdraws From World Health Organization,['2020/07/07'],227 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/07/who-withdrawal-n2572044,DSMike,"Less now, all over the world...Germany, the UK and Italy all have come out against this corrupt organization.",,,Ms Cleo,0,0
1168,Townhall,Trump Administration Formally Withdraws From World Health Organization,['2020/07/07'],227 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/07/who-withdrawal-n2572044,DSMike,China put the man in charge in place and he runs interference for them...it is a corrupt organization...the fact that you support them and their interests over the United states is very telling.,,,Nothing but the Truth,2,?
1169,Townhall,Trump Administration Formally Withdraws From World Health Organization,['2020/07/07'],227 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/07/who-withdrawal-n2572044,DSMike,"Bought and paid for by the Chinese...even if you are not a Trump fan, it is breathtaking that an American would be OK with this.",,,Nothing but the Truth,4,?
1170,Townhall,Trump Administration Formally Withdraws From World Health Organization,['2020/07/07'],227 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/07/who-withdrawal-n2572044,DSMike,Not as governments define policy...they merely make recommendations.,,,Ms Cleo,0,0
1171,Townhall,Trump Administration Formally Withdraws From World Health Organization,['2020/07/07'],227 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/07/who-withdrawal-n2572044,DSMike,International health suggestions...fixed it for you.  They do not have the power to create policy.,,,Ms Cleo,2,?
1172,Townhall,Trump Administration Formally Withdraws From World Health Organization,['2020/07/07'],227 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/07/who-withdrawal-n2572044,DSMike,Time to formally withdraw from the UN and send them packing...past time in fact.,,,,40,?
1173,Townhall,"Grassley Wonders: So, When Exactly is the Durham Probe Going to Be Done?",['2020/07/07'],455 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/07/grassley-wonders-so-when-exactly-is-the-durham-probe-going-to-be-done-n2572019,DSMike,"No pretending needed...what has surfaced thus far is pure corruption and the Obama legacy has to own that corruption.  It might not be prosecutable, in other words an outright crime, but it stinks of government corruption.  What Nixon merely talked about Obama's administration actually did, when it is presented the court of public opinion will convict, even if there is no actual accountability.",,,JaxJJ,0,0
1174,Townhall,"Grassley Wonders: So, When Exactly is the Durham Probe Going to Be Done?",['2020/07/07'],455 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/07/grassley-wonders-so-when-exactly-is-the-durham-probe-going-to-be-done-n2572019,DSMike,From the little we have heard about the subject there seems to be quite a bit of reason to do the investigation and seems to be quite corrupt...now will the swamp denizens in DC actually prosecute one of there own?  That remains to be seen.,,,JaxJJ,0,0
1175,Townhall,Sen. Peters Talks Tough on China While Taking Donations from Companies with…,['2020/07/07'],22 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/07/sen-peters-china-n2572043,DSMike,Tough on China until the $$$ are in question...then bought and paid for.,,,,3,?
1176,Townhall,Janice Dean Reacts to Cuomo Blaming Nursing Home Staff for Fatalities,['2020/07/07'],51 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/07/janice-dean-reacts-to-cuomo-blaming-nursing-home-staff-for-fatalities-n2572014,DSMike,"When you are a tyrant in a totalitarian environment, then reports are going to be written that are flattering to you...it is the nature of the beast and not at all surprising.  Meanwhile the leftist drones lap it up without any critical thought.",,,,3,?
1177,Townhall,USA Today Twists Itself Into a Pretzel Trying to Deny Democratic Party Roots i…,['2020/07/07'],653 comments,https://townhall.com/tipsheet/mattvespa/2020/07/07/usa-today-twists-itself-into-a-pretzel-trying-to-deny-democratic-party-roots-in-civil-war-and-the-kkk-n2571980,DSMike,The party did not start the organization or the war...just the people that made up the party...got it.,,,,2,?
1178,Townhall,"As Hong Kong Law Expanded to Control Internet, Social Media Companies Promi…",['2020/07/07'],4 comments,https://townhall.com/tipsheet/micaelaburrow/2020/07/07/techsm-companies-stop-pause-data-requests-in-hk-n2572004,DSMike,"They will cave for the $$$$$...none are dedicated to freedom and liberty, only to the bottom line.  I hope they prove me wrong.",,,,2,?
1179,Townhall,McConnell: It's Time to Start Taking the Left's Assault on American Governing Ins…,['2020/07/07'],144 comments,https://townhall.com/tipsheet/guybenson/2020/07/07/mcconnell-speech-rips-schumer-dems-on-institutions-n2571961,DSMike,"Take them at their word, they want to burn America down and build a nation that would be tyrannical...arm up and prepare to defend our nation against all enemies, both foreign and domestic.",,,,22,?
1180,Townhall,Michigan Citizens Seek to Repeal Rogue Governor's Emergency Powers,['2020/07/07'],117 comments,https://townhall.com/tipsheet/madelinepeltzer/2020/07/07/michigan-citizens-seek-to-repeal-rogue-governors-emergency-powers-n2571982,DSMike,"Whenever a politician says let me be clear, you are sure to see obfuscation following it.  We learned that lesson from Obama.",,,,16,?
1181,Townhall,"Grassley Wonders: So, When Exactly is the Durham Probe Going to Be Done?",['2020/07/07'],455 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/07/grassley-wonders-so-when-exactly-is-the-durham-probe-going-to-be-done-n2572019,DSMike,"It is DC the swamp denizens take care of their own...what else do you expect from a city that calls an action lobbying, that we in the rest of the country would call bribery and corruption?",,,,22,?
1182,Townhall,Eagles' Wide Receiver Posts Anti-Semetic Quotes Attributed to Hitler on Social Media,['2020/07/07'],33 comments,https://townhall.com/tipsheet/alexcorey/2020/07/07/desean-jackson-posts-antisemetic-quotes-attributed-to-hitler-on-social-media-n2572003,DSMike,Ignorance is rife in the American left...this makes recruitment easy for the progressive masters.,,,,4,?
1183,Townhall,"I’m Okay, You’re White",['2020/07/07'],35 comments,https://townhall.com/columnists/tomtradup/2020/07/07/im-okay-youre-white-n2571989,DSMike,Just be simply American and let loose the shackles of identity politics.,,,,2,?
1184,Townhall,BLM's Intentions Sound All Too Familiar,['2020/07/07'],21 comments,https://townhall.com/columnists/joeconnor/2020/07/07/sound-familiar-n2572011,DSMike,"Thank you for the article...connecting the dots, the evil American left in bed with terrorists...should be published across the nation.",,,,9,?
1185,Townhall,Brazil President Bolsonaro Tests Positive for Coronavirus,['2020/07/07'],101 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/07/brazil-president-bolsonaro-tests-positive-for-coronavirus-n2572023,DSMike,"In all probability he will recover fine...the nature of the virus, healthy people have cold or flu like symptoms and the people with preexisting health conditions suffer.",,,,1,?
1186,Townhall,Disgrace: UN 'Human Rights' Council Votes to Endorse China's Anti-Human Rights Cr…,['2020/07/07'],121 comments,https://townhall.com/tipsheet/guybenson/2020/07/07/useless-un-human-rights-council-votes-to-endorse-chinas-antihuman-rights-crackdown-in-hong-kong-n2571952,DSMike,"Stupid it is!!!  Congrats on your self imposed stupidity.  We leave the UN, kick them out and form a new organization made up of only countries that are not totalitarians...simple enough for you simpleton?",,,MAGA MANIA,1,?
1187,Townhall,Disgrace: UN 'Human Rights' Council Votes to Endorse China's Anti-Human Rights Cr…,['2020/07/07'],121 comments,https://townhall.com/tipsheet/guybenson/2020/07/07/useless-un-human-rights-council-votes-to-endorse-chinas-antihuman-rights-crackdown-in-hong-kong-n2571952,DSMike,Many nations...are you really this stupid or are you just trying to be so?,,,MAGA MANIA,0,0
1188,Townhall,Disgrace: UN 'Human Rights' Council Votes to Endorse China's Anti-Human Rights Cr…,['2020/07/07'],121 comments,https://townhall.com/tipsheet/guybenson/2020/07/07/useless-un-human-rights-council-votes-to-endorse-chinas-antihuman-rights-crackdown-in-hong-kong-n2571952,DSMike,Non-totalitarian.,,,MAGA MANIA,1,?
1189,Townhall,Disgrace: UN 'Human Rights' Council Votes to Endorse China's Anti-Human Rights Cr…,['2020/07/07'],121 comments,https://townhall.com/tipsheet/guybenson/2020/07/07/useless-un-human-rights-council-votes-to-endorse-chinas-antihuman-rights-crackdown-in-hong-kong-n2571952,DSMike,Non-totalitarian?,,,MAGA MANIA,0,0
1190,Townhall,"Don Lemon Tells Terry Crews: Black Lives Matter Is About Police Brutality, Not Abo…",['2020/07/07'],424 comments,https://townhall.com/tipsheet/juliorosas/2020/07/07/don-lemon-terry-crews-blm-n2572013,DSMike,"Then let us talk about police brutality, but lets talk from real and accepted statistics...not from feelings.",,,,69,?
1191,Townhall,"New York City Prosecutor Ignores Shootings, Charges 'Central Park Karen'…",['2020/07/07'],149 comments,https://townhall.com/tipsheet/elliebufkin/2020/07/07/new-york-city-prosecutor-ignores-widespread-shootings-charges-central-park-karen-instead-n2571969,DSMike,"Violent crime versus an erroneous call...or is it really calling while white and shooting people while black that is the issue?  But urban cesspools are called that for a reason, and the sanitation engineers are the evil left.",,,,15,1
1192,Townhall,Fox News' Tucker Carlson Hurls a Question That Democrats Could Never Answer Ho…,['2020/07/07'],1243 comments,https://townhall.com/tipsheet/mattvespa/2020/07/07/tucker-carlson-hurls-a-question-at-democrats-that-they-could-never-answer-honestly-n2571996,DSMike,"There was no ban to revise...that is word games.  As divisive as clinging to guns and the Bible?  How about deplorables?  He does attack people's place of birth, and rightly so...if we cannot vet that they are who they say they are then why should we bring them to us?  Do we want the best and the brightest or do we want generational handouts for decades?  And it has nothing to do with race, people from Asia and India have no restrictions because they are a net addition to our nation and no a generational drain.",,,ElvisWasAHero2Most,0,0
1193,Townhall,Fox News' Tucker Carlson Hurls a Question That Democrats Could Never Answer Ho…,['2020/07/07'],1243 comments,https://townhall.com/tipsheet/mattvespa/2020/07/07/tucker-carlson-hurls-a-question-at-democrats-that-they-could-never-answer-honestly-n2571996,DSMike,"Policy wise he has never called for it at all...I have no idea what red meat he was flinging at a rally...Obama and other have said things at rallies that are also quite horrible about one segment or another...do you equally call those out and remember them?  He called for stopping people from nations in which we could not vet them, and that is sane.",,,ElvisWasAHero2Most,1,?
1194,Townhall,Fox News' Tucker Carlson Hurls a Question That Democrats Could Never Answer Ho…,['2020/07/07'],1243 comments,https://townhall.com/tipsheet/mattvespa/2020/07/07/tucker-carlson-hurls-a-question-at-democrats-that-they-could-never-answer-honestly-n2571996,DSMike,He never said he wanted to keep those people out...like all progressive fascists you need to learn the difference between illegal immigrants and orderly immigration.,,,ElvisWasAHero2Most,0,0
1195,Townhall,Fox News' Tucker Carlson Hurls a Question That Democrats Could Never Answer Ho…,['2020/07/07'],1243 comments,https://townhall.com/tipsheet/mattvespa/2020/07/07/tucker-carlson-hurls-a-question-at-democrats-that-they-could-never-answer-honestly-n2571996,DSMike,The evil scum do not want to lead America...they want to lead Amerika...two entirely different things.,,,,3,?
1196,Townhall,Disgrace: UN 'Human Rights' Council Votes to Endorse China's Anti-Human Rights Cr…,['2020/07/07'],121 comments,https://townhall.com/tipsheet/guybenson/2020/07/07/useless-un-human-rights-council-votes-to-endorse-chinas-antihuman-rights-crackdown-in-hong-kong-n2571952,DSMike,When will we send the UN packing?  It is a disgrace and an affront to every liberty and freedom loving nation in the world.  Time to kick them out of our nation as they do not represent the best of what humanity has to offer.,,,,9,?
1197,Townhall,Bernie Sanders Spokeswoman Calls Out Debra Messing for 'Racist' Post About Ka…,['2020/07/07'],71 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/07/bernie-sanders-spokeswoman-calls-out-debra-messing-for-racist-post-about-kanye-west-n2571951,DSMike,The identity politic maze is sure hard to navigate...but merit based is really straight forward.,,,,2,?
1198,Townhall,A Culture War Battle Trump Can Win,['2020/07/07'],158 comments,https://townhall.com/columnists/patbuchanan/2020/07/07/a-culture-war-battle-trump-can-win-n2571975,DSMike,The choice is easy...America or Amerika.,,,,6,?
1199,Townhall,Liberals Will Come For You Sooner Than You Think,['2020/07/07'],417 comments,https://townhall.com/columnists/derekhunter/2020/07/07/liberals-will-come-for-you-sooner-than-you-think-n2571946,DSMike,"Very well armed, determined and ready.",,,,6,?
1200,Townhall,Kemp Is Deploying National Guard to Atlanta,['2020/07/07'],230 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/07/why-kemp-is-deploying-national-guard-to-atlanta-n2571999,DSMike,"A left wing run city becoming an urban cesspool, we have never, ever, seen this...",,,,2,?
1201,Townhall,Why Civil Rights Activist Is Encouraging the Left to Go to Mexico,['2020/07/07'],52 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/07/why-civil-rights-activist-is-encouraging-the-left-to-go-to-mexico-n2572001,DSMike,"Most of the environs where people are demanding that the police be gotten rid of are run by the left and have been for many years...seems as if they have an ideology problem, not a race issue.",,,,7,?
1202,Townhall,Jim Jordan Calls for Park Police Chief to Explain How They Plan On Defending Fe…,['2020/07/06'],43 comments,https://townhall.com/tipsheet/juliorosas/2020/07/06/jim-jordan-calls-for-us-park-police-chief-to-explain-how-they-plan-on-defending-federal-monuments-n2571959,DSMike,"And now the rest of the story, this time the truth...no photo op operations, it was a pre-planned move to stop the violent thugs in their tracks...let's have more of these actions.",,,,5,?
1203,Townhall,Princeton Black Faculty Writes Lengthy List of Demands For University to Follow…,['2020/07/06'],34 comments,https://townhall.com/tipsheet/alexcorey/2020/07/06/princeton-black-faculty-writes-lengthy-list-of-demands-for-university-to-follow-in-order-to-fight-racism-n2571945,DSMike,"Looking at the demands, they do not want anything approaching justice...they want preferential treatment.  Color blind and merit based should be the goal, not undeserved elevation.",,,,13,?
1204,Townhall,McEnany Drops a Truth Bomb on the Media After They Failed to Ask These Questions,['2020/07/06'],756 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/it-was-a-violent-weekend-the-white-house-press-corps-didnt-bother-asking-about-it-n2571958,DSMike,Death means nothing to a left wing ideologue...their history proves it.,,,,9,?
1205,Townhall,10 Children Killed This Month Already as Violent Crime Rates Skyrocket Across th…,['2020/07/06'],124 comments,https://townhall.com/tipsheet/elliebufkin/2020/07/06/10-children-slaughtered-in-july-as-violent-crime-rates-skyrocket-across-the-nation-n2571929,DSMike,"Police bad, legally armed citizens bad...rioting good, gangs good.  Progressive ideals.",,,,10,?
1206,Townhall,McEnany Highlights What Headlines Are Missing About New Wuhan Coronavirus C…,['2020/07/06'],289 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/mcenany-highlights-what-headlines-about-new-wuhan-coronavirus-cases-are-missing-n2571957,DSMike,"With hospitalization rates down, I doubt it.",,,Freespeech,1,?
1207,Townhall,McEnany Highlights What Headlines Are Missing About New Wuhan Coronavirus C…,['2020/07/06'],289 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/mcenany-highlights-what-headlines-about-new-wuhan-coronavirus-cases-are-missing-n2571957,DSMike,"Actually we are behind if you look at population...the EU for example, about the same population size as us, with approximately the same infection rate.",,,MAGA MANIA,1,?
1208,Townhall,McEnany Highlights What Headlines Are Missing About New Wuhan Coronavirus C…,['2020/07/06'],289 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/mcenany-highlights-what-headlines-about-new-wuhan-coronavirus-cases-are-missing-n2571957,DSMike,"Below is proof positive that progressives hate truth, especially when it runs counter to their hate filled narrative.",,,,14,?
1209,Townhall,McEnany Highlights What Headlines Are Missing About New Wuhan Coronavirus C…,['2020/07/06'],289 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/06/mcenany-highlights-what-headlines-about-new-wuhan-coronavirus-cases-are-missing-n2571957,DSMike,Data points that are not put in the context of other data points are just free floating nuggets of information that tell us nothing.  Only when these data points are placed with other data points do they begin to tell a story.  For the feeble minded progressives and other sheeple they might mean something. but to any person with just a little active intelligence they are meaningless.,,,,4,?
1210,Townhall,Acting CBP Commissioner Slams Portland Officials for Abandoning the City to Antif…,['2020/07/06'],40 comments,https://townhall.com/tipsheet/juliorosas/2020/07/06/acting-cbp-commissioner-slams-portland-officials-for-abandoning-the-city-to-antifa-rioters-n2571943,DSMike,When I was a child it was a very different city than it is now.,,,Go_USA2012,5,?
1211,Townhall,Acting CBP Commissioner Slams Portland Officials for Abandoning the City to Antif…,['2020/07/06'],40 comments,https://townhall.com/tipsheet/juliorosas/2020/07/06/acting-cbp-commissioner-slams-portland-officials-for-abandoning-the-city-to-antifa-rioters-n2571943,DSMike,"A once proud and patriotic city has turned into an urban cesspool...sad to see, though it is nice to see us actually trying to take it back from the scum.",,,,5,?
1212,Townhall,"WSJ: Sorry, Left-Wing Clowns, Trump's Mount Rushmore Speech Was Actually Fi…",['2020/07/06'],393 comments,https://townhall.com/tipsheet/mattvespa/2020/07/06/wsj-editorial-board-sorry-leftwing-clowns--trumps-mount-rushmore-speech-was-actually-fineif-you-listened-n2571950,DSMike,"Like everything our president says, it is twisted and obfuscated, if not outright lied about, by our progressive propagandist press.  His speech was uplifting, or should have been, to every patriotic person no matter the ideology, race or gender.  The only people his speech should have been offensive to would have been the people who hate our country...for these I only have scorn and hatred in return.",,,,50,?
1213,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,"Never said I was a data scientist...I am a computer scientist.  Yes a spike in positive tests is simply a data point, left out of the progressive fascist narrative is the decline in hospitalizations, death rates and geographical points in which these positives are being found.  Without the other data providing context you simply have a data point from which you can pull little truth from.  Not hard to understand even for a progressive goose stepping brown shirt.",,,LoudLiberal,0,0
1214,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,"Political cartoons have long been a staple in political commentary, the idea of a progressive actually thinking would be a great idea for one.",,,LoudLiberal,0,0
1215,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,lol...I deal with data all the time as a computer scientists and data outside of context is just a data point...yes taken to the woodshed is an apt description.,,,LoudLiberal,0,0
1216,Townhall,Reopen America: New Studies Absolutely Shred Reasons for Coronavirus Lockdowns,['2020/07/02'],1570 comments,https://townhall.com/tipsheet/mattvespa/2020/07/02/wsj-reopen-america-n2571753,DSMike,"lol...taken to the woodshed and now a retreat...good to know, thanks.",,,LoudLiberal,0,0
