,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes
1537,American Renaissance,DNA Study Reveals How the Slave Trade Shaped the Modern-Day Genetics of Blac…,['2020/07'],142 comments,https://www.amren.com/news/2020/07/dna-study-reveals-how-the-slave-trade-shaped-the-modern-day-genetics-of-black-people-in-america/,HT,I still remember Jimmy the Greek telling this story during the NFL broadcast.,,,,9,?
1538,American Renaissance,Context is King: How the Left Talks About Demographic Change,['2020/07'],140 comments,https://www.amren.com/blog/2020/07/demographic-change-great-replacement-immigration/,HT,Parasites don't stay in one place.  The blue coastal states are getting saturated so they move to other states.  There is no solution outside of a massive effort to deport 20 or 30 million Hispanics.,,,David Anderson,0,0
1539,American Renaissance,Hackers Linked to China Allegedly Stole Data from Australian Defence Contractor,['2020/07'],22 comments,https://www.amren.com/news/2020/07/hackers-linked-to-china-allegedly-stole-data-from-australian-defence-contractor/,HT,"With the USA imploding, China is positioning itself to be the big dog in the world.  They have thoroughly infiltrated America and can now focus on other countries.",,,,0,0
1540,American Renaissance,Context is King: How the Left Talks About Demographic Change,['2020/07'],140 comments,https://www.amren.com/blog/2020/07/demographic-change-great-replacement-immigration/,HT,Destroying the source of your high living standard is just more confirmation of the low IQ.,,,DarienX,1,?
1541,American Renaissance,Context is King: How the Left Talks About Demographic Change,['2020/07'],140 comments,https://www.amren.com/blog/2020/07/demographic-change-great-replacement-immigration/,HT,When?  It is mostly already done.,,,Jeff Alexander,0,0
1542,American Renaissance,Context is King: How the Left Talks About Demographic Change,['2020/07'],140 comments,https://www.amren.com/blog/2020/07/demographic-change-great-replacement-immigration/,HT,"The genius of the Great Replacement is that it is being done in plain sight, yet the people being replaced are completely blind to it thanks to the media, academia, and government they foolishly rely on to tell them the news and current events.",,,,8,?
1543,Townhall,"If Unborn Lives Don't Matter, No Lives Matter",['2020/07/23'],94 comments,https://townhall.com/columnists/laurahollis/2020/07/23/if-unborn-lives-dont-matter-no-lives-matter-n2572969,HT,Really?  Do you think America was more intelligent as a 90% white country or as the 60% white country it now is?  We now have entire cities of non-whites that are illiterate.,,,larry ripley,0,0
1544,Townhall,"If Unborn Lives Don't Matter, No Lives Matter",['2020/07/23'],94 comments,https://townhall.com/columnists/laurahollis/2020/07/23/if-unborn-lives-dont-matter-no-lives-matter-n2572969,HT,They will have to be dragged kicking and screaming.  Parasites don't leave voluntarily.,,,kahnkkeller,1,?
1545,Townhall,"If Unborn Lives Don't Matter, No Lives Matter",['2020/07/23'],94 comments,https://townhall.com/columnists/laurahollis/2020/07/23/if-unborn-lives-dont-matter-no-lives-matter-n2572969,HT,You are a good example of how the lying MSM keeps Americans ignorant or filled with false information.  No one said the virus is a hoax.  The hoax is how politicians and the media have attempted to politicize the virus and use it as a weapon.  Do you think Cuomo in NY showed concern for his state when he killed thousands of his own citizens by putting covid patients in nursing homes infecting the most vulnerable part of the population?,,,Teddy007,0,0
1546,Townhall,"If Unborn Lives Don't Matter, No Lives Matter",['2020/07/23'],94 comments,https://townhall.com/columnists/laurahollis/2020/07/23/if-unborn-lives-dont-matter-no-lives-matter-n2572969,HT,Making the freed slaves US citizens was the greatest insanity ever until we allowed 30 million Mexicans to enter our country illegally.,,,oracle1inatlanta,2,?
1547,Townhall,"If Unborn Lives Don't Matter, No Lives Matter",['2020/07/23'],94 comments,https://townhall.com/columnists/laurahollis/2020/07/23/if-unborn-lives-dont-matter-no-lives-matter-n2572969,HT,No one said what you claim.,,,Teddy007,1,?
1548,Townhall,"If Unborn Lives Don't Matter, No Lives Matter",['2020/07/23'],94 comments,https://townhall.com/columnists/laurahollis/2020/07/23/if-unborn-lives-dont-matter-no-lives-matter-n2572969,HT,Pray that God heaps burning coals down on their heads and rescues us from them.  Pray that God wakes up white people to allow them to see the stupidity of abandoning their race.  Pray that whites unify and defeat those who want them dead instead of embracing self hate.,,,Darby O'Gill,1,?
1549,Townhall,"If Unborn Lives Don't Matter, No Lives Matter",['2020/07/23'],94 comments,https://townhall.com/columnists/laurahollis/2020/07/23/if-unborn-lives-dont-matter-no-lives-matter-n2572969,HT,What??,,,The man,1,?
1550,Townhall,"If Unborn Lives Don't Matter, No Lives Matter",['2020/07/23'],94 comments,https://townhall.com/columnists/laurahollis/2020/07/23/if-unborn-lives-dont-matter-no-lives-matter-n2572969,HT,Link?,,,Guest,0,0
1551,Townhall,"If Unborn Lives Don't Matter, No Lives Matter",['2020/07/23'],94 comments,https://townhall.com/columnists/laurahollis/2020/07/23/if-unborn-lives-dont-matter-no-lives-matter-n2572969,HT,Go sober up and then come back and try again.,,,The man,1,?
1552,Townhall,Democrats Are Legalizing Lawlessness,['2020/07/23'],142 comments,https://townhall.com/columnists/derekhunter/2020/07/23/democrats-are-legalizing-lawlessness-n2572928,HT,Hitler was a virulent anti-communist.  His solution for stopping it was excessive for sure but what we are seeing in America is why he did what he did.,,,SarahKentucky,1,?
1553,Townhall,Democrats Are Legalizing Lawlessness,['2020/07/23'],142 comments,https://townhall.com/columnists/derekhunter/2020/07/23/democrats-are-legalizing-lawlessness-n2572928,HT,What I want to know is why we spent trillions fighting communism around the world yet allow it to flourish in our own country?  There is only one real solution to stopping these people.,,,,1,?
1554,Townhall,Kanye's Run Makes Options for Many Young Americans (Especially African Am…,['2020/07/23'],13 comments,https://townhall.com/columnists/armstrongwilliams/2020/07/23/kanyes-run-makes-options-for-many-young-americans-especially-african-americans-stronger-n2572968,HT,Actually Putin put out false information pandering to blacks to INCREASE black turnout.  Get a clue.  He wanted Hillary to win.  That is what the phony dossier was all about.,,,Roy Everson,0,0
1555,Townhall,Kanye's Run Makes Options for Many Young Americans (Especially African Am…,['2020/07/23'],13 comments,https://townhall.com/columnists/armstrongwilliams/2020/07/23/kanyes-run-makes-options-for-many-young-americans-especially-african-americans-stronger-n2572968,HT,It's sad conservatives embrace this fool.  He is a buffoon.  Counting on him to win black votes to help Trump is not a good plan.,,,,0,0
1556,Townhall,Portland Mayor Teargassed in Battle of Portland,['2020/07/23'],221 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/07/23/portland-mayor-ted-wheeler-teargassed-n2572977,HT,They should arrest him too.,,,,3,?
1557,American Renaissance,It’s Official: All Trump Voters Are ‘Racist’,['2020/07'],279 comments,https://www.amren.com/blog/2020/07/its-official-all-trump-voters-are-racist/,HT,"In a real America, Jemele Hill would be washing dishes at a local greasy spoon or cleaning rooms at Motel 6.  In this America she makes millions to bash whites, who built the country she wants to destroy.",,,,7,?
1558,American Renaissance,One Nation Under Anarcho-Tyranny,['2020/07'],261 comments,https://www.amren.com/commentary/2020/07/one-nation-under-anarcho-tyranny/,HT,Just stop.,,,Guest,0,0
1559,American Renaissance,One Nation Under Anarcho-Tyranny,['2020/07'],261 comments,https://www.amren.com/commentary/2020/07/one-nation-under-anarcho-tyranny/,HT,No.  Retired LEO. BLM loves the fact that the new breed of cops live in fear of the Marxist mayors they work for.  This is what they have been waiting for.,,,Guest,4,?
1560,American Renaissance,One Nation Under Anarcho-Tyranny,['2020/07'],261 comments,https://www.amren.com/commentary/2020/07/one-nation-under-anarcho-tyranny/,HT,I have been saying this for years.  Sadly most argue and claim they are principled and will support the Constitution.  Nothing could be further from the truth.,,,idahodisq,1,?
1561,American Renaissance,One Nation Under Anarcho-Tyranny,['2020/07'],261 comments,https://www.amren.com/commentary/2020/07/one-nation-under-anarcho-tyranny/,HT,"For sure.  We all have a choice.  Die at their hands, fight, or relocate to a another country.",,,DonReynolds,1,?
1562,American Renaissance,One Nation Under Anarcho-Tyranny,['2020/07'],261 comments,https://www.amren.com/commentary/2020/07/one-nation-under-anarcho-tyranny/,HT,That or surrender are the only choices it seems.,,,DonReynolds,1,?
1563,American Renaissance,One Nation Under Anarcho-Tyranny,['2020/07'],261 comments,https://www.amren.com/commentary/2020/07/one-nation-under-anarcho-tyranny/,HT,That is the challenge.  The government supports the terrorists and will fight any attempt by law abiding citizens to organize and fight back.,,,banjoplucker,9,?
1564,American Renaissance,Photo Appears to Show Black Lives Matter Supporters Holding Down and Kneeling…,['2020/07'],82 comments,https://www.amren.com/news/2020/07/photo-appears-to-show-black-lives-matter-supporters-holding-down-and-kneeling-on-neck-of-white-baby/,HT,America in 2020.  Yet most whites still live in denial and think BLM is the real deal.,,,,4,?
1565,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,"So how come only blacks created cities of murder, violence, poverty, chaos and misery after the Great Society when other races were on welfare too?",,,IntellectuallyHonest,0,0
1566,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Show me a predominantly white country that remotely compares to the savagery and conditions that exist in Somalia or Haiti.,,,Alan903,0,0
1567,American Renaissance,Conservative Praise for Black Communist W.E.B. Du Bois,['2020/07'],145 comments,https://www.amren.com/blog/2020/07/conservative-praise-for-black-communist-w-e-b-du-bois/,HT,"That's for sure.  Blacks honor dead drug dealers, race hustlers and pimps.",,,Guest,8,?
1568,American Renaissance,Conservative Praise for Black Communist W.E.B. Du Bois,['2020/07'],145 comments,https://www.amren.com/blog/2020/07/conservative-praise-for-black-communist-w-e-b-du-bois/,HT,"Conservatives care nothing about the white race.  They are stupid enough to think they can hold to their ideals regarding a constitutional government and a civilized society while rejecting race reality.  Even with all the signs around them confirming their foolishness, they cling to their lies.",,,,7,?
1569,American Renaissance,One Nation Under Anarcho-Tyranny,['2020/07'],261 comments,https://www.amren.com/commentary/2020/07/one-nation-under-anarcho-tyranny/,HT,"They have us boxed in.  The government won't protect us and if you try and organize to defend against the anarchists you will be arrested by the FBI as a ""subversive"" white supremacist.  Tyranny is no longer at our doorstep.  It has entered the house.",,,,14,?
1570,American Renaissance,America’s Bleeding a Lot,['2020/07'],44 comments,https://www.amren.com/videos/2020/07/americas-bleeding-a-lot/,HT,Thanks.  That is what I figured.  If I have to live with Leftists I would rather they be white Leftists.  Tasmania seemed like a pretty good retirement location provided they have good health care options.  It's a shame they have those restrictions.  That is a lot of money.  I am developing a short list of viable options.  Unfortunately Australia and New Zealand probably won't be on it unless there is some exception I can meet.   The cost is just too much.,,,Mr Anthrope,0,0
1571,American Renaissance,America’s Bleeding a Lot,['2020/07'],44 comments,https://www.amren.com/videos/2020/07/americas-bleeding-a-lot/,HT,"Yup.  Whites around the world are determined to destroy their race.  It's a shame because apart from the restrictions, Australia would be near the top of my list.  What can you tell me about Tasmania?  Do the same restrictions apply?",,,Mr Anthrope,0,0
1572,American Renaissance,America’s Bleeding a Lot,['2020/07'],44 comments,https://www.amren.com/videos/2020/07/americas-bleeding-a-lot/,HT,"Not that simple.  Getting into Australia long term is easier if you are a non-white refugee than a responsible person looking to move in legally to retire.  They want several hundred grand in ""investments"".",,,Mr Anthrope,0,0
1573,American Renaissance,The Lies Behind the George Floyd Case,['2020/07'],152 comments,https://www.amren.com/news/2020/07/the-lies-behind-the-george-floyd-case/,HT,Yup.  He never had a chance.  And Bill Barr was right there to charge him federally.,,,Logician,0,0
1574,American Renaissance,The Lies Behind the George Floyd Case,['2020/07'],152 comments,https://www.amren.com/news/2020/07/the-lies-behind-the-george-floyd-case/,HT,"These officers were determined to be guilty the day this incident happened.  They never had a chance.  In the America of the past, the facts would have been presented and they would have been exonerated and found not guilty at trial.  In today's Amerika, facts will be ignored and the court proceedings will be controlled by a corrupt judge and prosecutor that will not allow anything but a guilty verdict to be arrived at.",,,,8,?
1575,American Renaissance,Trump Is Still More Popular Than Joe Biden Among White Voters and Male Voters,['2020/07'],45 comments,https://www.amren.com/news/2020/07/trump-is-still-more-popular-than-joe-biden-among-white-voters-and-male-voters/,HT,"If Biden only gets 64% of the black vote, which I doubt will actually be the case, he is probably toast.  I suspect he will get the usual 90%.",,,,3,?
1576,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,"People are not created equally in terms of ability.  To think otherwise is just stupid.  If you think blacks and whites are equal, go live in Somalia or Haiti or even Baltimore for a few weeks.  Good luck even surviving.",,,Alan903,1,?
1577,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,"The problem is this.  Government has dishonestly told our nation that blacks and whites are equals with regard to things like intelligence, culture, behavior, etc and in fact would be equal in terms of results apart from ""discrimination"" and ""racism"".   Government continues to promote policies that attempt to achieve that equality even though the entire concept is based on a lie.  We excuse all kinds of bad behavior by blacks because people assume blacks are unfairly treated which they are not.  We have destroyed education and our cities based on this lie.  This is only creating resentment and dysfunction.  Unless we accept the truth of race reality and stop trying to do what is rationally impossible, we will not survive.  No one is insane enough to say Haiti should be operating like Switzerland so why do we try to make whites and blacks equal in America when it is impossible to achieve apart from government destroying whites in order to make blacks appear successful?  It is worse than insane.",,,Diamond-T The Virago Dragon,0,0
1578,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Almost no conservatives are race realists.  All of the mainstream ones are still living in the past trying to make blacks and whites equal and refusing to hold blacks accountable for their own behaviors.  Hannity is the worst and I can't even listen to him anymore since he clearly cares more about black Democrats than his own race.  When I saw Prager's column title today I nearly threw up.  As for Kristol he is the type of Republican who sold out the country by supporting open borders and endless wars in the Middle East.  He is as bad as the Democrats.,,,Diamond-T The Virago Dragon,1,?
1579,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Keep posting the truth.  People need to hear it instead of believing blacks can be just like whites if we just give them enough money and preferences.,,,Daystar,2,?
1580,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,"Academia and the media, along with non-white immigration, have destroyed our country.  When we integrated the schools and threw innocent white kids into the same schools with street wise ghetto blacks, it did irreparable damage.",,,VoxTango1,1,?
1581,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,No it doesn't.  Wisdom can be taught but when you look at traditional white Western culture that was influenced by real Christianity and the Bible you see real wisdom.  When you look at black culture you see no wisdom and mostly ignorance and stupidity yet that black culture is now being force fed to America.,,,Alan903,1,?
1582,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Race reality admits whites have significantly higher IQ's than blacks which is scientific fact.  Putting blacks in white schools did not make them more intelligent.  There is a reason black countries are backward and don't have space programs and science and technology of any type.  Our government attempting to make blacks and whites equal by punishing whites is pure tyranny and has destroyed our schools and our once great cities.  If you need more proof than that then you are just choosing to be delusional.  Slavery was clearly the lesser of two evils compared to turning America into a ghetto cesspool.,,,Diamond-T The Virago Dragon,3,?
1583,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,From that act came affirmative action which means lower qualified blacks get into elite schools and hired into better jobs based on nothing but their race. It is also means blacks can sue businesses for discrimination which whites can't do.  There is so much more.  Educate yourself.,,,Lepanto,1,1
1584,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,The Left has gone full Orwellian.  TV commercials showing nothing but blacks as doctors and financial professionals with great families and driving a Lexus is laughable compared to what blacks really are.,,,Politically Incorrect,3,1
1585,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Blacks love life down on the Lefty Welfare Plantation.   That is why they vote Democrat.,,,Joycey,1,?
1586,American Renaissance,"Racial Differences in Atlanta’s Median Household Income Widespread, Deeply R…",['2020/07'],46 comments,https://www.amren.com/news/2020/07/racial-differences-in-atlantas-median-household-income-widespread-deeply-rooted/,HT,Don't worry.  They will fix that by punishing those racist whites.,,,Hubert Cumberdale,1,?
1587,American Renaissance,"Racial Differences in Atlanta’s Median Household Income Widespread, Deeply R…",['2020/07'],46 comments,https://www.amren.com/news/2020/07/racial-differences-in-atlantas-median-household-income-widespread-deeply-rooted/,HT,"Hard to understand how whites, who are well educated, not involved in criminal activity, and determined to be gainfully employed are doing better than blacks, who waste every education opportunity, who have multiple out of wedlock children, who get arrested repeatedly, and who think work is not worth all the trouble.",,,,5,?
1588,American Renaissance,"Rising Diversity Is Joe Biden’s Worry, Too",['2020/07'],262 comments,https://www.amren.com/commentary/2020/07/rising-diversity-is-joe-bidens-worry-too/,HT,"The demographics don't lie.  America is rapidly becoming a third world country.  With that will come tyranny and socialism and persecution of whites, most of whom seem to want just that.  For once in my life I am glad I am not young.",,,,4,?
1589,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,In Wakanda they made rocket ships out of peanuts!,,,Hairy Bergeron,1,1
1590,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,There is no reason to have anything but low expectations regarding blacks.  They are who they are unfortunately.,,,Old Phil,1,1
1591,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,No.  They are destroying the white race and replacing it in America with blacks and Hispanics.  It is called the Great Replacement.  The 1964 Civil Rights Act did nothing but give blacks special rights that whites don't have.,,,Lepanto,2,1
1592,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,"No.  Progressives pander to blacks and use them to destroy white civilization, which blacks gladly do.",,,Lepanto,2,1
1593,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Which is what blacks prefer.,,,Joycey,1,1
1594,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Culture?  Blacks have a culture?  Savagery is not a culture.,,,Politically Incorrect,1,1
1595,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,No he wouldn't.  He is a flat Earther when it comes to the reality of race.  He is living in the past with views that have already been dis-proven.  I would destroy him in a debate on this subject.,,,cafeblue,2,?
1596,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,"The average black IQ is 20 points lower than the average white IQ.  Placing black children next to white children in schools 60 years ago did not make the black children more intelligent.  They still could not keep up and ultimately destroyed our once good schools.  The proof is in.  There is a reason black countries have no space programs, research hospitals or high standards of living.",,,Alan903,2,1
1597,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Truth.,,,mcd1948,2,?
1598,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Blacks vote over 90% Democrat.  94% voted for Obama.  Their ideology is their color.,,,Joycey,2,1
1599,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Only a cuck like Prager could see anti-white books like White Fragility as an attack on blacks.,,,,1,2
1600,Townhall,Spending As If There Is No Tomorrow,['2020/07/21'],11 comments,https://townhall.com/columnists/calthomas/2020/07/21/cal-thomas-spending-as-if-there-is-no-tomorrow-n2572761,HT,"Well the truth is, in America there is no tomorrow.  This country has already been destroyed.",,,,1,?
1601,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,"""Moderate"" Muslims are just people who give comfort and support to Muslim terrorists.",,,NeverAngry,6,?
1602,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Why should we be concerned so much about blacks who are totally responsible for their problems?  Sick of hearing about them.,,,NeverAngry,4,?
1603,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,Prager loves his sacred blacks.  Why do conservatives like him have so much sympathy for these destructive people yet he cares nothing about the whites who are the true victims of our race mess.,,,,1,3
1604,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,I assume you are joking.  The vast majority of blacks lived in poverty and that is why LBJ started welfare programs.  The idea that blacks were doing as well as whites is is laughable.  Blacks will never do as well as whites in a free economic system.  Ever been to Haiti or sub-Saharan Africa?,,,barryjo,1,1
1605,Townhall,The Dehumanization of Blacks,['2020/07/21'],477 comments,https://townhall.com/columnists/dennisprager/2020/07/21/the-dehumanization-of-blacks-n2572810,HT,If I see another conservative who is more concerned about blacks than law abiding white people I am going to lose it.  This is nutty.  Clue: blacks have created their own mess.  They are not helpless pawns.  They have more rights than anyone but this is how they choose to live.,,,,2,1
1606,American Renaissance,"70 Shot, 10 Fatally, in Chicago This Weekend",['2020/07/70'],144 comments,https://www.amren.com/news/2020/07/70-shot-10-fatally-in-chicago-this-weekend/,HT,Absolutely.,,,Robert Kelly,0,0
1607,American Renaissance,"70 Shot, 10 Fatally, in Chicago This Weekend",['2020/07/70'],144 comments,https://www.amren.com/news/2020/07/70-shot-10-fatally-in-chicago-this-weekend/,HT,Or perhaps they just haven't discovered the murders for that day yet.,,,Hy Feiber,0,0
1608,Townhall,Taxpayers Have Been Sponsoring Farrakhan's Nation of Islam for Decades,['2020/07/20'],322 comments,https://townhall.com/columnists/marinamedvin/2020/07/20/taxpayers-have-been-sponsoring-farrakhans-nation-of-islam-for-decades-n2572720,HT,It wasn't just the communist Democrats who sold us down the river.  Give both parties the credit they deserve.,,,louisleftypounder,0,0
1609,Townhall,Roger Stone Proves The Foolishness Of Trump's Loyalty,['2020/07/20'],188 comments,https://townhall.com/columnists/ianhaworth/2020/07/20/roger-stone-proves-the-foolishness-of-trumps-loyalty-n2572784,HT,Another smug self righteous jerk allowed to peddle his wares here.,,,,2,?
1610,American Renaissance,Whole Foods Is Sued in Nationwide Class Action for ‘Disciplining Workers and Firin…,['2020/07'],29 comments,https://www.amren.com/news/2020/07/whole-foods-is-sued-in-nationwide-class-action-for-disciplining-workers-and-firing-one-employee-for-wearing-black-lives-matter-face-masks/,HT,"If Blacks Lives Matter and them being shoved down the country's throat doesn't get whites out of their 60 year stupor, then nothing will.",,,,5,?
1611,American Renaissance,"To Make Orchestras More Diverse, End Blind Auditions",['2020/07'],180 comments,https://www.amren.com/news/2020/07/to-make-orchestras-more-diverse-end-blind-auditions/,HT,"If logical thinking and responsible lifestyles are racist, which is now what is claimed, then anything where whites routinely outperform blacks must be too.",,,,1,?
1612,American Renaissance,"Once a Republican Bastion, Arizona is Now a Key State That Could Decide the Election",['2020/07'],88 comments,https://www.amren.com/news/2020/07/once-a-republican-bastion-arizona-is-now-a-key-state-that-could-decide-the-election/,HT,Businesses love relocating to states where they aren't attacked and fleeced by a corrupt Leftist government.,,,Guest,1,1
1613,American Renaissance,"Once a Republican Bastion, Arizona is Now a Key State That Could Decide the Election",['2020/07'],88 comments,https://www.amren.com/news/2020/07/once-a-republican-bastion-arizona-is-now-a-key-state-that-could-decide-the-election/,HT,"That was from a 2013 poll so apart from the fact it is nearly 8 years old, how accurate can it really be?  Regardless, even if a poll today showed the exact same number it just proves nearly half of people moving there are liberals and not just conservatives.  I completely agree with you Hispanics are the bigger problem for Texas over liberals from California because the number of Hispanics already there dwarf the relatively small number of people moving there.  In Texas public schools, only about 25% are white students.   That looks really ugly into the future.",,,Hengest,2,?
1614,American Renaissance,"Once a Republican Bastion, Arizona is Now a Key State That Could Decide the Election",['2020/07'],88 comments,https://www.amren.com/news/2020/07/once-a-republican-bastion-arizona-is-now-a-key-state-that-could-decide-the-election/,HT,"I still don't agree.   There are plenty of liberal places in Texas that white liberals from California are moving to including Austin, Houston and Dallas.   Bottom line is Democrats have made huge gains in Texas.  I think those gains are mostly from a growing Hispanic population internally but I would bet those Democrat increases are also from people moving there from states like California.",,,Hengest,3,?
1615,American Renaissance,"Once a Republican Bastion, Arizona is Now a Key State That Could Decide the Election",['2020/07'],88 comments,https://www.amren.com/news/2020/07/once-a-republican-bastion-arizona-is-now-a-key-state-that-could-decide-the-election/,HT,"I know people in both Idaho and Texas.  They tell me Californians are moving in, in large numbers.  And to make it worse, a lot of Californians moving to Texas are Hispanics.",,,Hengest,3,?
1616,American Renaissance,"Once a Republican Bastion, Arizona is Now a Key State That Could Decide the Election",['2020/07'],88 comments,https://www.amren.com/news/2020/07/once-a-republican-bastion-arizona-is-now-a-key-state-that-could-decide-the-election/,HT,What white nationalists?  Unfortunately many liberal Californians are moving to Idaho and they will turn it into another Colorado soon.,,,Kyle Abott,4,1
1617,Townhall,Sen. Mike Lee Meets with Black Lives Matter Utah. Here's How it Went.,['2020/07/20'],303 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/20/sen-mike-lee-meets-with-black-lives-matter-utah-heres-how-it-went-n2572712,HT,Hard to read when he has his lips planted on their azz.,,,Paulus,0,0
1618,Townhall,Sen. Mike Lee Meets with Black Lives Matter Utah. Here's How it Went.,['2020/07/20'],303 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/20/sen-mike-lee-meets-with-black-lives-matter-utah-heres-how-it-went-n2572712,HT,Clue for you pathetic weak GOP lawmakers who are just itching to appease and kiss the boots of BLM and black activists.  The problem in America is not the police. The problem is ghettos full of violent blacks who commit most of the murders in America.,,,,1,?
1619,Townhall,Sen. Mike Lee Meets with Black Lives Matter Utah. Here's How it Went.,['2020/07/20'],303 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/20/sen-mike-lee-meets-with-black-lives-matter-utah-heres-how-it-went-n2572712,HT,"Good job, Senator.  Hate to tell you but BLM will gladly put a bullet in the back of your head too some day.  Now go negotiate that.",,,,0,0
1620,Townhall,Sen. Mike Lee Meets with Black Lives Matter Utah. Here's How it Went.,['2020/07/20'],303 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/20/sen-mike-lee-meets-with-black-lives-matter-utah-heres-how-it-went-n2572712,HT,"Worse yet, he spits on the people who put him in office and cavorts with enemies of our country and our civilization giving them legitimacy.  He is too stupid to understand that BLM will put a bullet in the back of his head at some point too.",,,Activated,3,?
1621,American Renaissance,The Minority Victims of Whitenessphobia,['2020/07'],34 comments,https://www.amren.com/news/2020/07/the-minority-victims-of-whitenessphobia/,HT,"Let me know when most whites finally figure out they are under attack.  Right now, they are still in self hate mode and believe with enough concessions, other races will play fair and be reasonable.",,,,10,?
