,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Hate?,
536,The Gateway Pundit,"LEGEND: Close Up Photo of Trump's Notes Shows He Crossed Out ""Corona"" and Re…",['2020/03'],417 comments,https://www.thegatewaypundit.com/2020/03/legend-close-up-photo-of-trumps-notes-shows-he-crossed-out-corona-and-replaced-it-with-chinese-virus/,Acaciavet,"Kung Flu God bless The president Trump 2020, Boy cott al Chinese business",,3,?,,
537,The Gateway Pundit,Desperate and Washed Up Actress Debra Messing Says 'MAGA' Supporters 'Will Di…,['2020/03'],297 comments,https://www.thegatewaypundit.com/2020/03/desperate-and-washed-up-actress-debra-messing-says-maga-supporters-will-die-over-trumps-coronavirus-response/,Acaciavet,"Hey Bitch,God loves Republicans so I am betting on him!",,1,?,,
538,The Gateway Pundit,PBS Reporter Yamiche Alcindor Asks Trump About 'Kung Flu' Rumor at Press…,['2020/03'],366 comments,https://www.thegatewaypundit.com/2020/03/pbs-reporter-yamiche-alcindor-asks-trump-about-kung-flu-rumor-at-press-briefing-badgers-him-for-calling-coronavirus-the-chinese-virus/,Acaciavet,"Affirmative action is a swell thing.No Command of the kings English ,I bet she cant spell PBS",,1,?,,
539,The Gateway Pundit,CBS News Reporter Weijia Jiang Accuses Unnamed White House Official of Calling…,['2020/03'],578 comments,https://www.thegatewaypundit.com/2020/03/cbs-news-reporter-weijia-jiang-accuses-unnamed-white-house-official-of-calling-the-wuhan-coronavirus-the-kung-flu/,Acaciavet,Kung Flu .I love it.,,0,0,,
540,The Gateway Pundit,Orange County Issues Strict Order in Response to Coronavirus Panic - Threate…,['2020/03'],230 comments,https://www.thegatewaypundit.com/2020/03/orange-county-issues-strict-order-in-response-to-coronavirus-panic-threatens-to-jail-people-who-walk-outside-with-others-not-in-household/,Acaciavet,"Dear California,you all wanted left wing socialist policy,well the Karma bear just bit you in the assssssssssss",,1,?,,
541,The Gateway Pundit,Unhinged MSNBC Analyst Says Trump Calling the Coronavirus 'Chinese' Puts A…,['2020/03'],367 comments,https://www.thegatewaypundit.com/2020/03/unhinged-msnbc-analyst-says-trump-calling-the-coronavirus-chinese-puts-asian-american-lives-at-risk/,Acaciavet,This is why affirmative action is such a great thing. Short bus one day and on TV the next.,,2,?,,
542,The Gateway Pundit,WOW! Commie NYC Mayor DeBlasio Explains Why He Is Allowed to Go to Gym…,['2020/03'],409 comments,https://www.thegatewaypundit.com/2020/03/wow-commie-nyc-mayor-deblasio-explains-why-he-is-allowed-to-go-to-gym-but-you-are-not-video/,Acaciavet,What a POS.,,4,?,,
543,The Gateway Pundit,JetBlue Airline Bans Passenger FOR LIFE After He Flies While Waiting Results for C…,['2020/03'],156 comments,https://www.thegatewaypundit.com/2020/03/jetblue-airline-bans-passenger-for-life-after-he-flies-while-waiting-results-for-coronavirus-test-and-his-test-was-positive/,Acaciavet,I guess we will never know punk,irayoungman,0,0,,
544,The Gateway Pundit,JetBlue Airline Bans Passenger FOR LIFE After He Flies While Waiting Results for C…,['2020/03'],156 comments,https://www.thegatewaypundit.com/2020/03/jetblue-airline-bans-passenger-for-life-after-he-flies-while-waiting-results-for-coronavirus-test-and-his-test-was-positive/,Acaciavet,I see you flying with the Flu and your ass is mine.This clown needs to be arrested,irayoungman,2,?,,
545,The Gateway Pundit,Joe Biden's New Campaign Manager Has Advocated For Gun Confiscation,['2020/03'],403 comments,https://www.thegatewaypundit.com/2020/03/joe-bidens-new-campaign-manager-has-advocated-for-gun-confiscation/,Acaciavet,Someone actually banged her! Must have been blind drunk.,FireFlameStoves,6,?,,
546,The Gateway Pundit,Is the Worst Case Scenario for Coronavirus Overblown?... Will 21 Million Americans…,['2020/03'],425 comments,https://www.thegatewaypundit.com/2020/03/is-the-worst-case-scenario-for-coronavirus-overblown-will-21-million-americans-really-need-hospitalization/,Acaciavet,The Main stream media and The Democrats are the ones responsible for this panic. The Diversity factor in this country make me sick .,,2,?,,
547,The Gateway Pundit,The Individual Turned Away from the White House Presser Because of a High T…,['2020/03'],154 comments,https://www.thegatewaypundit.com/2020/03/the-individual-turned-away-from-the-white-house-presser-because-of-a-high-temperature-was-from-a-chinese-owned-media-outlet/,Acaciavet,These people are pure evil and disgusting!,,1,?,,
548,The Gateway Pundit,Fox Business Suspends Trish Regan and Kennedy Shows for Coronavirus Coverage,['2020/03'],621 comments,https://www.thegatewaypundit.com/2020/03/fox-business-suspends-trish-regan-and-kennedy-shows-for-coronavirus-coverage/,Acaciavet,Trish Regan: The best legs on TV,,2,?,,
549,The Gateway Pundit,AOC Says Coronavirus Tests In U.S. Going To 'Wealthy And Powerful’,['2020/03'],205 comments,https://www.thegatewaypundit.com/2020/03/aoc-says-coronavirus-tests-in-u-s-going-to-wealthy-and-powerful/,Acaciavet,I was just going to post that remark. Great minds think alike,iicapnii,1,?,,
550,The Gateway Pundit,Crackpot Democrat Ayanna Pressley Accuses Republicans of Spreading Racis…,['2020/03'],610 comments,https://www.thegatewaypundit.com/2020/03/crackpot-democrat-ayanna-pressley-accuses-republicans-of-spreading-racism-by-using-chinese-coronavirus-and-hurting-chinese-restaurants-video/,Acaciavet,This is what makes affirmative action such a wonderful thing. The dumb ones can make it in America!,,0,0,,
551,The Gateway Pundit,REPORT: Demon Pelosi Pushed to Include Federal Funding For Abortion Into Coron…,['2020/03'],189 comments,https://www.thegatewaypundit.com/2020/03/report-demon-pelosi-pushed-to-include-federal-funding-for-abortion-into-coronavirus-response-bill/,Acaciavet,i Pray EVERY NIGHT THE CANCER FAIRY FINDS THIS WONMAN,,2,?,,
552,The Gateway Pundit,Oh My. Coronavirus Patient Zero in Italy Reportedly a Pakistani Immigrant,['2020/03'],298 comments,https://www.thegatewaypundit.com/2020/03/oh-my-coronavirus-patient-zero-in-italy-reportedly-a-pakistani-immigrant/,Acaciavet,This clown needs to be capped,,1,?,,
553,The Gateway Pundit,20-Year-Old St. Louis Woman Tests Positive for Coronavirus After Studying Abroad in…,['2020/03/20'],118 comments,https://www.thegatewaypundit.com/2020/03/20-year-old-st-louis-woman-tests-positive-for-coronavirus-after-studying-abroad-in-italy-first-case-in-missouri/,Acaciavet,Tell ya what take a trip on a Cruise ship and get back to us.I am retired and not leaving my home. I live in the country and I will only go out if I have too! I have purchased a second German Shepard so stay the hell away from my crib,Guest,0,0,,
554,The Gateway Pundit,Did Amy Klobuchar Just Accidentally Reveal That She's Been Chosen As Biden'…,['2020/03'],376 comments,https://www.thegatewaypundit.com/2020/03/did-amy-klobuchar-just-accidentally-reveal-that-shes-been-chosen-as-bidens-running-mate/,Acaciavet,Amen my brother,Joe Dokes,0,0,,
555,OAN,WATCH: Rep. Fleischmann weighs in on coronavirus,[],8 comments,https://www.oann.com/watch-rep-fleischmann-weighs-in-on-coronavirus/,Acaciavet,"I am not leaving mine! I have purchased two Trained German Shepard's,and am installing razor wire over my chain link fence. I also have cut brush to increase kill zone by 100 yards",saveUSA,1,?,,
556,The Gateway Pundit,EPIC! ICE Agents Snub Sanctuary City Law and Arrest Illegal Alien as He Entered Sa…,['2020/03'],461 comments,https://www.thegatewaypundit.com/2020/03/epic-ice-agents-snub-sanctuary-city-law-and-arrest-illegal-alien-as-he-entered-san-francisco-courthouse/,Acaciavet,Hey I was banned from Breihtbart too! I was also Banned for Linlkedin,The O'Neill,0,0,,
557,The Gateway Pundit,Obama Holdover Made the Call to Fly Coronavirus Patients Back to the US fro…,['2020/03'],398 comments,https://www.thegatewaypundit.com/2020/03/obama-holdover-made-the-call-to-fly-coronavirus-patients-back-to-the-us-from-japan-then-boasted-about-it/,Acaciavet,Fire the clown,,2,?,,
558,The Gateway Pundit,"Days After Washington Gov. Jay Inslee Trashed Trump Over Coronavirus, State…",['2020/03'],258 comments,https://www.thegatewaypundit.com/2020/03/days-after-washington-gov-jay-inslee-trashed-trump-over-coronavirus-state-has-first-two-deaths-in-us/,Acaciavet,I live in NY my Gov cares about plastic bags. The sad thing is when election time come around we are outnumbered by short bus riders.,ExtremeRC,0,0,,
559,The Gateway Pundit,Klobuchar Rally Hijacked By Black Lives Matter Protesters,['2020/03'],147 comments,https://www.thegatewaypundit.com/2020/03/klobuchar-rally-hijacked-by-black-lives-matter-protesters/,Acaciavet,I dont like her at all,,5,?,,
560,OAN,"Coronavirus deaths rise in Italy, government prepares economic support",[],7 comments,https://www.oann.com/coronavirus-deaths-rise-in-italy-government-prepares-economic-support/,Acaciavet,You live by the Migrant you die by the Migrant,,2,?,,
561,OAN,President Trump claims fears over coronavirus exaggerated,[],29 comments,https://www.oann.com/president-trump-claims-fears-over-coronavirus-exaggerated/,Acaciavet,The cleaners called your dress is ready. How would A democrat handle the situation . I will wait your response,fivefoottwo,2,1,,
562,OAN,Trump administration doubles down on efforts to combat coronavirus,[],54 comments,https://www.oann.com/trump-administration-doubles-down-on-efforts-to-combat-coronavirus/,Acaciavet,The cleaners called your dress is ready! Tell me how would A democrat handle this? I will wait for your reply!,olcurmudgeon,2,?,,
563,The Gateway Pundit,"MORE LEFTIST VIOLENCE: Actor-Comedian John Mulaney Opens SNL with ""Joke"" a…",['2020/03'],403 comments,https://www.thegatewaypundit.com/2020/03/more-leftist-violence-actor-comedian-john-mulaney-opens-snl-with-joke-about-assassination-of-president-donald-trump/,Acaciavet,The Secret Service  needs to visit this clown.Like Phillycon said who is this person,,2,?,,
564,The Gateway Pundit,President Trump to Hold Press Conference Saturday on Coronavirus After First US D…,['2020/02'],205 comments,https://www.thegatewaypundit.com/2020/02/president-trump-to-hold-press-conference-saturday-on-coronavirus-after-first-us-death-130-p-m-est/,Acaciavet,This man is aA great blessing to this country! He wants to help the people of the USA not control there lives like the Dems,,4,?,,
565,The Gateway Pundit,Elizabeth Warren Is In Danger Of Losing The Primary In Her Home State Of Massa…,['2020/02'],282 comments,https://www.thegatewaypundit.com/2020/02/elizabeth-warren-is-in-danger-of-losing-the-primary-in-her-home-state-of-massachusetts/,Acaciavet,Warren does well with highly educated voters and women — In Mass. That means a Hooker that can make change!,,2,?,,
566,The Gateway Pundit,Unhinged Democrat Lawmaker Threatens Don Jr. with Physical Violence Over Com…,['2020/02'],435 comments,https://www.thegatewaypundit.com/2020/02/unhinged-democrat-lawmaker-threatens-don-jr-with-physical-violence-over-comment-on-coronavirus-video/,Acaciavet,Hey I am your Huckleberry,,1,?,,
567,OAN,"Calif. Gov. Newsom: 33 people tested positive for coronavirus, 8.4K people mo…",[],91 comments,https://www.oann.com/calif-gov-newsom-33-people-tested-positive-for-coronavirus-8-4k-people-monitored-statewide/,Acaciavet,Lock down Cali. Dont let any one in or out.,,0,0,,
568,The Gateway Pundit,Democrat Superdelegates Warn They'll Block Bernie Sanders Nomination At Con…,['2020/02'],393 comments,https://www.thegatewaypundit.com/2020/02/democrat-superdelegates-warn-theyll-block-bernie-sanders-nomination-at-convention/,Acaciavet,The Bernie Bros amuse me,,0,0,,
569,The Gateway Pundit,BAD ACTORS ARE CRASHING THE MARKETS: To Stop the Current Short Sale Attack on…,['2020/02'],362 comments,https://www.thegatewaypundit.com/2020/02/bad-actors-are-crashing-the-markets-to-stop-the-current-short-sale-attack-on-the-stock-market-president-trump-must-reinstate-the-uptick-rule/,Acaciavet,This has to stop,,2,?,,
570,The Gateway Pundit,Joe Biden Asks Crowd If Anyone Benefited from Trump Tax Cuts - One Man Raises Hi…,['2020/02'],296 comments,https://www.thegatewaypundit.com/2020/02/joe-biden-asks-crowd-if-anyone-benefited-from-trump-tax-cuts-one-man-raises-his-hand-and-biden-promises-to-take-his-money-video/,Acaciavet,test,,0,0,,
571,The Gateway Pundit,Alex Jones Confronts Corrupt Obama Judge Amy Berman Jackson In DC,['2020/02'],304 comments,https://www.thegatewaypundit.com/2020/02/alex-jones-confronts-corrupt-obama-judge-amy-berman-jackson-in-dc/,Acaciavet,Cant agree nos such thing as a good Judge or Lawyer,booboo,1,?,,
572,The Crimson White,BREAKING: Dean of students allegedly resigns after pictures of past tweets surf…,[],282 comments,https://cw.ua.edu/54140/top-stories/breaking-dean-of-students-allegedly-resigns-after-pictures-of-past-tweets-surface/,Acaciavet,Ya got to love these people.,,1,1,,
573,The Gateway Pundit,"After 41 Shot In Chicago Over Weekend, Democratic Mayor Blames... Republicans?!",['2019/09'],302 comments,https://www.thegatewaypundit.com/2019/09/after-41-shot-in-chicago-over-weekend-democratic-mayor-blames-republicans/,Acaciavet,Wow listen to Buckwheat she really told us!,,2,?,,
574,The Gateway Pundit,Beto Admits He Will Forcefully Confiscate Firearms If He's Elected President (VIDEO),['2019/09'],955 comments,https://www.thegatewaypundit.com/2019/09/beto-admits-he-will-forcefully-confiscate-firearms-if-hes-elected-president-video/,Acaciavet,Kiss My Irish Ass you light in the loafers Idiot,,1,?,,
575,The Gateway Pundit,AWFUL. 21-Year-Old Palestinian Woman Has Back Broken and Then is Murdered B…,['2019/09'],619 comments,https://www.thegatewaypundit.com/2019/09/awful-21-year-old-palestinian-woman-has-back-broken-and-then-is-murdered-by-her-brother-in-honor-killing-anti-semite-rashida-tlaib-blames-jews/,Acaciavet,Ya gots to love those pesky muslims,,0,0,,
576,The Gateway Pundit,Well That Backfired: SHOCKING New Study Reveals #MeToo Movement Is Actually H…,['2019/08'],379 comments,https://www.thegatewaypundit.com/2019/08/well-that-backfired-shocking-new-study-reveals-metoo-movement-is-actually-hurting-women-in-the-workplace-video/,Acaciavet,No Problems mate!,Guest,0,0,,
577,The Gateway Pundit,Well That Backfired: SHOCKING New Study Reveals #MeToo Movement Is Actually H…,['2019/08'],379 comments,https://www.thegatewaypundit.com/2019/08/well-that-backfired-shocking-new-study-reveals-metoo-movement-is-actually-hurting-women-in-the-workplace-video/,Acaciavet,No way! They started it let em all rott,Guest,0,0,,
578,The Gateway Pundit,Well That Backfired: SHOCKING New Study Reveals #MeToo Movement Is Actually H…,['2019/08'],379 comments,https://www.thegatewaypundit.com/2019/08/well-that-backfired-shocking-new-study-reveals-metoo-movement-is-actually-hurting-women-in-the-workplace-video/,Acaciavet,I would not hire a braod now thats for sure,,1,?,,
579,The Gateway Pundit,"Black Church Sign in Birmingham, Alabama: ""Black Vote for Trump Is Ment…",['2019/09'],551 comments,https://www.thegatewaypundit.com/2019/09/black-church-sign-in-birmingham-alabama-black-vote-for-trump-is-mental-illness-white-vote-for-trump-is-pure-racism-video/,Acaciavet,Blo me buckwheat,,1,?,,
580,The Gateway Pundit,Asylum-Seeker From Afghanistan Arrested in France After Knife Attack That Left 1 D…,['2019/08'],121 comments,https://www.thegatewaypundit.com/2019/08/asylum-seeker-from-afghanistan-arrested-in-france-after-knife-attack-that-left-1-dead-9-injured/,Acaciavet,No not terror he was with welcome wagon! Raghead,,3,?,,
581,The Gateway Pundit,"UPDATE: Active Shooter Killed by Police at Cinergy in Odessa, Texas -- 5 Dead, 20 Pe…",['2019/08'],385 comments,https://www.thegatewaypundit.com/2019/08/update-active-shooter-killed-by-police-at-cinergy-in-odessa-texas-5-dead-20-people-injured/,Acaciavet,Screw the Left God bless the IRA. This always happens after a lefty gets caught with his pnis in the cookie jar!,TEDDY,1,?,,
582,The Gateway Pundit,"BREAKING: Active Shooters in Midland, Texas - At Least One Dead, 30 Injured - O…",['2019/08'],178 comments,https://www.thegatewaypundit.com/2019/08/breaking-active-shooters-in-midland-texas-at-least-one-dead-30-injured-one-suspect-in-custody/,Acaciavet,This is Government planned thing now.Do not give up your arms its going to get bad .,,4,?,,
583,The Gateway Pundit,Rumblings: Did Trump Set Up White House Leaker Madeleine Westerhout with Ludic…,['2019/08'],491 comments,https://www.thegatewaypundit.com/2019/08/rumblings-did-trump-set-up-white-house-leaker-madeleine-westerhout-with-ludicrous-nuke-the-hurricanes-nonsense/,Acaciavet,A love it when a big mouth hoar takes it in the ass,,0,0,,
584,The Gateway Pundit,"Concerned ""Whistleblower"" Provided All 7 of Comey's Memos to OIG After Comey W…",['2019/08'],136 comments,https://www.thegatewaypundit.com/2019/08/concerned-whistleblower-provided-all-7-of-comeys-memos-to-oig-after-comey-was-fired-who-is-the-fbi-doj-whistleblower/,Acaciavet,He is the guy wit the seven bullets in the back. Called Suicide,,0,0,,
585,The Gateway Pundit,"US Military to Crack Down on ""Fake News"" and Conservative Content Online Before…",['2019/08'],493 comments,https://www.thegatewaypundit.com/2019/08/us-military-to-crack-down-on-fake-news-and-conservative-content-online-before-2020-election/,Acaciavet,Mr Trump got these prick a raise!,,0,0,,
586,The Gateway Pundit,BREAKING: Liberal Democrat Kirsten Gillibrand Drops from Presidential Prima…,['2019/08'],229 comments,https://www.thegatewaypundit.com/2019/08/breaking-liberal-democrat-kirsten-gillibrand-drops-from-presidential-primary-race/,Acaciavet,I do love it when A douche take it in the bag!,,2,1,,
587,The Gateway Pundit,Portly Hillary Clinton Spotted in Hamptons Looking Rough Wrapped in a Tent,['2019/08'],1644 comments,https://www.thegatewaypundit.com/2019/08/portly-hillary-clinton-spotted-in-hamptons-looking-rough-wrapped-in-a-tent/,Acaciavet,Dear Lord thank you from delivering us from evil ! Now deliver her to Satan,,0,0,,
588,The Gateway Pundit,The Community Organizer is Back! Barack Obama Launches Initiative to 'Organize…,['2019/08'],446 comments,https://www.thegatewaypundit.com/2019/08/the-community-organizer-is-back-barack-obama-launches-initiative-to-organize-next-decade/,Acaciavet,Kiss my Ass Gar Pike,,1,?,,
589,The Gateway Pundit,Ex-Federal Reserve Official Bill Dudley Calls on Fed to Manipulate Economy to S…,['2019/08'],471 comments,https://www.thegatewaypundit.com/2019/08/ex-federal-reserve-official-bill-dudley-calls-on-fed-to-manipulate-economy-to-stymie-trumps-reelection/,Acaciavet,Blo me!,,0,0,,
590,The Gateway Pundit,"Restaurant Voter Says Bernie Sanders Was Cranky and Rude to Staff, Says the Demo…",['2019/08'],228 comments,https://www.thegatewaypundit.com/2019/08/restaurant-voter-says-bernie-sanders-was-cranky-and-rude-to-staff-says-the-democratic-socialist-lost-his-vote/,Acaciavet,This senile old bastard needs to go away,,3,?,,
591,The Gateway Pundit,BREAKING: Tech Giants to Use Chinese-Style Scoring System on ALL Americans…,['2019/08'],245 comments,https://www.thegatewaypundit.com/2019/08/breaking-tech-giants-to-use-chinese-style-scoring-system-on-all-americans-after-successful-testing-in-pilot-program-on-influential-conservatives/,Acaciavet,what was your last post?,Jazzee,0,0,,
592,The Gateway Pundit,BREAKING: Tech Giants to Use Chinese-Style Scoring System on ALL Americans…,['2019/08'],245 comments,https://www.thegatewaypundit.com/2019/08/breaking-tech-giants-to-use-chinese-style-scoring-system-on-all-americans-after-successful-testing-in-pilot-program-on-influential-conservatives/,Acaciavet,I got banned for calling a Tranny a freak,CassandraSmoke,5,?,,
593,The Gateway Pundit,BREAKING: Tech Giants to Use Chinese-Style Scoring System on ALL Americans…,['2019/08'],245 comments,https://www.thegatewaypundit.com/2019/08/breaking-tech-giants-to-use-chinese-style-scoring-system-on-all-americans-after-successful-testing-in-pilot-program-on-influential-conservatives/,Acaciavet,Its time to take a page out of the IRA play book.Yes I said IRA not NRA,Julie,2,?,,
594,The Gateway Pundit,House Judiciary Committee Subpoenas Another Former White House Staffer as P…,['2019/08'],220 comments,https://www.thegatewaypundit.com/2019/08/house-judiciary-committee-subpoenas-another-former-white-house-staffer-as-part-of-trump-impeachment-inquiry/,Acaciavet,I am getting so sick of this fat prick. We ahd better take bak the house in 2020. Democrats suck the big one!,,3,?,,
595,The Gateway Pundit,Senator From the Party of Partial-Birth Abortion Claims Trump Admin is in a 'Wa…,['2019/08'],99 comments,https://www.thegatewaypundit.com/2019/08/senator-from-the-party-of-partial-birth-abortion-claims-trump-admin-is-in-a-war-on-children/,Acaciavet,Another real Melange want to be,,0,0,,
596,The Gateway Pundit,April Ryan Throws 'Former' Bodyguard Under the Bus Over Attack on New Jerse…,['2019/08'],163 comments,https://www.thegatewaypundit.com/2019/08/april-ryan-throws-former-bodyguard-under-the-bus-over-attack-on-new-jersey-reporter/,Acaciavet,Think he was banging Kong?,,1,?,,
597,The Gateway Pundit,Twice Deported Mexican National and Child Rapist Captured in Tucson Sector Il…,['2019/08'],129 comments,https://www.thegatewaypundit.com/2019/08/twice-deported-mexican-national-and-child-rapist-captured-in-tucson-sector-illegally-entering-us/,Acaciavet,Tme for a rope and tree!,,1,?,,
598,The Gateway Pundit,Pete Buttigieg Praises John McCain to Slam Trump and His Supporters,['2019/08'],254 comments,https://www.thegatewaypundit.com/2019/08/pete-buttigieg-praises-john-mccain-to-slam-trump-and-his-supporters/,Acaciavet,A rump Ranger for sure.,,0,0,,
599,The Gateway Pundit,Democrat Congresswoman Blasts Media for Falsely Reporting She Played Race Ca…,['2019/08'],101 comments,https://www.thegatewaypundit.com/2019/08/democrat-congresswoman-blasts-media-for-falsely-reporting-she-played-race-card-and-for-exaggerated-headlines-over-threats/,Acaciavet,camp town races do da for sure,,1,?,,
600,OAN,Occupational licensing keeping Americans out of workforce,[],219 comments,https://www.oann.com/occupational-licensing-keeping-americans-out-of-workforce/,Acaciavet,I am 70 years old way past that pal. You seem to have a love of Auto techs.I respect all in the Automotive aftermarket,cletus vandamme,0,0,,
601,OAN,Occupational licensing keeping Americans out of workforce,[],219 comments,https://www.oann.com/occupational-licensing-keeping-americans-out-of-workforce/,Acaciavet,"Ever work in a Parts store? the word is  ober site! Oh whats up, with the ANTIFA profile?",cletus vandamme,0,0,,
602,OAN,Occupational licensing keeping Americans out of workforce,[],219 comments,https://www.oann.com/occupational-licensing-keeping-americans-out-of-workforce/,Acaciavet,Oh FYI I call on Service facility's for a National Chain of Auto Parts stores. Prior to that I was A manufacturers rep for 40 years. Alot of our counter professionals are certified counter folks. The Manager of my store said that and a buck will get you a cup of coffee! My point is no over site!,cletus vandamme,0,0,,
603,OAN,Occupational licensing keeping Americans out of workforce,[],219 comments,https://www.oann.com/occupational-licensing-keeping-americans-out-of-workforce/,Acaciavet,ASE is a course of study not a Licence. You are right about the good shops. My point is no standards or inspection of talent or shop!,cletus vandamme,2,?,,
604,OAN,Occupational licensing keeping Americans out of workforce,[],219 comments,https://www.oann.com/occupational-licensing-keeping-americans-out-of-workforce/,Acaciavet,Here is what I have often wondered about? Need a Licence to cut hair but dont need one to work on a two ton car!,,1,?,,
605,The Gateway Pundit,REPORT: One Out Of Five Managers Won’t Hire Trump Supporters,['2019/08'],397 comments,https://www.thegatewaypundit.com/2019/08/report-one-out-of-five-managers-wont-hire-trump-supporters/,Acaciavet,These have to be McDonald or KFC managers!,,1,?,,
606,The Gateway Pundit,What a Goof. Trump-Basher Joe Walsh Announces His Run for President as Rep…,['2019/08'],384 comments,https://www.thegatewaypundit.com/2019/08/what-a-goof-trump-basher-joe-walsh-announces-his-run-for-president-as-republican-to-take-on-trump/,Acaciavet,It wont even be a contest,,1,?,,
607,The Gateway Pundit,Thanks Democrats! NY Man Arrested for Violent Random Assaults on White Peopl…,['2019/08'],578 comments,https://www.thegatewaypundit.com/2019/08/thanks-democrats-ny-man-arrested-for-violent-random-assaults-on-white-people-in-the-street-video/,Acaciavet,Ya got to love the American Negro,,1,?,,
608,The Gateway Pundit,CNN's Chris 'Fredo' Cuomo Says Trump's Mouth is a Threat to This Country,['2019/08'],189 comments,https://www.thegatewaypundit.com/2019/08/cnns-chris-fredo-cuomo-says-trumps-mouth-is-a-threat-to-this-country/,Acaciavet,He actually makes his brother my fn Governor look smart,,4,?,,
609,The Gateway Pundit,"Analysis: Justice Ginsburg's ""Bile Duct Stent"" - A Treatment Typically Used in A…",['2019/08'],1148 comments,https://www.thegatewaypundit.com/2019/08/analysis-justice-ginsburgs-bile-duct-stent-a-treatment-typically-used-in-advanced-cases-to-provide-end-of-life-care/,Acaciavet,Say hello to Mccaine for us will ya!,,3,?,,
610,The Gateway Pundit,Ruth Bader Ginsburg has Pancreatic Cancer and Received Radiation; Too Bad…,['2019/08'],426 comments,https://www.thegatewaypundit.com/2019/08/ruth-bader-ginsburg-has-pancreatic-cancer-and-received-radiation-too-bad-google-and-youtube-are-censoring-cancer-cures-that-actually-work/,Acaciavet,I will wish i9t on this birtch,Emily Summer,1,?,,
611,The Gateway Pundit,Ruth Bader Ginsburg has Pancreatic Cancer and Received Radiation; Too Bad…,['2019/08'],426 comments,https://www.thegatewaypundit.com/2019/08/ruth-bader-ginsburg-has-pancreatic-cancer-and-received-radiation-too-bad-google-and-youtube-are-censoring-cancer-cures-that-actually-work/,Acaciavet,The day this rat bastard takes a dirt  I will be drunk for aweek,,1,?,,
612,The Gateway Pundit,"2020 Democrat Bernie Sanders: ""Fossil Fuel Executives Should Be Criminally Pr…",['2019/08/20'],491 comments,https://www.thegatewaypundit.com/2019/08/2020-democrat-bernie-sanders-fossil-fuel-executives-should-be-criminally-prosecuted/,Acaciavet,Cortez wants one bad,Bud,0,0,,
613,The Gateway Pundit,"2020 Democrat Bernie Sanders: ""Fossil Fuel Executives Should Be Criminally Pr…",['2019/08/20'],491 comments,https://www.thegatewaypundit.com/2019/08/2020-democrat-bernie-sanders-fossil-fuel-executives-should-be-criminally-prosecuted/,Acaciavet,"Certifiably nuts ,As much of a chance of getting elected as I do of growin a 20 inch pnis!",,0,0,,
614,The Gateway Pundit,GROSS: Texas Man Arrested After Licking Grocery Store Ice Cream and Putting it B…,['2019/08'],624 comments,https://www.thegatewaypundit.com/2019/08/gross-texas-man-arrested-after-licking-grocery-store-ice-cream-and-putting-it-back-on-the-shelf/,Acaciavet,And they call ud White folks evil!,,2,?,,
615,The Gateway Pundit,WHAT ABOUT CLIMATE CHANGE?! Internet Has A Blast After Obamas Buy $15 Million…,['2019/08'],315 comments,https://www.thegatewaypundit.com/2019/08/what-about-climate-change-internet-has-a-blast-after-obamas-buy-15-million-beachfront-mansion/,Acaciavet,wow who would of thought!,,0,0,,
616,The Gateway Pundit,"THE LEFT IS INSANE... NBC NEWS Report: ""Heterosexuality Is Just Not Working""",['2019/08'],807 comments,https://www.thegatewaypundit.com/2019/08/the-left-is-insane-nbc-news-report-heterosexuality-is-just-not-working/,Acaciavet,"It works for me,I aint gioing Buttigig for any dude.",,2,?,,
617,The Gateway Pundit,Get Woke Go Broke: Gillette Backflips After $12 Billion Toxic Masculinity Disaster --…,['2019/08'],1355 comments,https://www.thegatewaypundit.com/2019/08/get-woke-go-broke-gillette-backflips-after-12-billion-toxic-masculinity-disaster-hopes-to-lure-sexist-pigs-back-with-new-ad-campaign/,Acaciavet,Like the NFL Gillette will never enter my world again!,,5,?,,
618,The Gateway Pundit,Get Woke Go Broke: Gillette Backflips After $12 Billion Toxic Masculinity Disaster --…,['2019/08'],1355 comments,https://www.thegatewaypundit.com/2019/08/get-woke-go-broke-gillette-backflips-after-12-billion-toxic-masculinity-disaster-hopes-to-lure-sexist-pigs-back-with-new-ad-campaign/,Acaciavet,Sorry Gillette that ship has sailed and I ant on it!,,2,?,,
619,The Gateway Pundit,April Ryan's Security Guard Charged With Assault After Video Shows Him Violently…,['2019/08'],194 comments,https://www.thegatewaypundit.com/2019/08/april-ryans-security-guard-charged-with-assault-after-video-shows-him-violently-hitting-reporter-and-stealing-his-camera/,Acaciavet,Oh yes the The affirmative action folks do amuse me.,,0,0,,
620,The Gateway Pundit,Anti-American Soccer Player Works to Extend Her 15 Minutes of Fame - Rapinoe…,['2019/08'],595 comments,https://www.thegatewaypundit.com/2019/08/anti-american-soccer-player-works-to-extend-her-15-minutes-of-fame-rapinoe-dismisses-ridiculous-trump-as-a-fking-joke/,Acaciavet,Sorry no respect for soccer players. I would rather watch grass grow,Carl Evans,0,0,,
