,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive?,
1170,The Gateway Pundit,Missouri Man Turns Himself in After Sucker-Punching a 12-Year-Old Boy Danc…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/missouri-man-turns-sucker-punching-12-year-old-boy-dancing-street-targeted-attack/,Feel Lucky?,"Hello MaxWhat have we to be guilty of?It's beyond my ken to understand,truly.I sure hope they got it out of their systems but from what I see that is not so.Peace🇺🇸",Max Planck,13,?,,
1171,The Gateway Pundit,Missouri Man Turns Himself in After Sucker-Punching a 12-Year-Old Boy Danc…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/missouri-man-turns-sucker-punching-12-year-old-boy-dancing-street-targeted-attack/,Feel Lucky?,Oh yeah.He's doing as much if not more damage than he did whilst in office.How did the Kenyan get two terms?Dope and Mange.....and so much hate.,DaxJaket,26,?,,
1172,The Gateway Pundit,Missouri Man Turns Himself in After Sucker-Punching a 12-Year-Old Boy Danc…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/missouri-man-turns-sucker-punching-12-year-old-boy-dancing-street-targeted-attack/,Feel Lucky?,Cedric Moore needs to be sent to see his little brother Trayvon.I'll spring for the Skittles and Arizona Iced Tea.,sailcat_the_banned,56,1,,
1173,OAN,Navarro calls on FDA to reinstate emergency use authorization for hydrox…,[],995 comments,https://www.oann.com/navarro-calls-on-fda-to-reinstate-emergency-use-authorization-for-hydroxychloroquine/,Feel Lucky?,"YeahFear is new to me and D doesn't have long.Man,she's so tough and deserves better and being afraid of losing her and making a mistake has had me paralyzed...or just afraid to do anything for fear of a mistake.Was lucky I made it home as I noticed the a noise and checked the gauges and saw the oil light was on about 3 miles from the house.Shut it off and checked but had oil so I lucked up and made the house.It owes me nothing and was a great car.It's only a matter of money and timing I guess.",c.brown,1,?,,
1174,OAN,Navarro calls on FDA to reinstate emergency use authorization for hydrox…,[],995 comments,https://www.oann.com/navarro-calls-on-fda-to-reinstate-emergency-use-authorization-for-hydroxychloroquine/,Feel Lucky?,"YesIn the driveway.Lost oil pressure,light won't go out and a rattling on right bank where timing chain and phasers are.I'm told the repair is expensive.I know the Windsor/Cleveland motors but these 3 valve O/C motors are beyond my ability.Still runs and has ice cold air but I'm afraid to tear it down and get stuck dumping money in it.Am trying to let the dust settle and let the Lord guide me as money is tight and not much room for error here Charlie.",c.brown,1,?,,
1175,OAN,Navarro calls on FDA to reinstate emergency use authorization for hydrox…,[],995 comments,https://www.oann.com/navarro-calls-on-fda-to-reinstate-emergency-use-authorization-for-hydroxychloroquine/,Feel Lucky?,Thank you brother.Were praying we find another car soon.Saving our pennies and keeping our powder dry.Peace my brother.🇺🇸,c.brown,2,?,,
1176,The Gateway Pundit,Local Crips Member Who Beat Catholics After a Prayer Rally Says He Has No Regr…,['2020/07'],322 comments,https://www.thegatewaypundit.com/2020/07/local-crips-member-beat-catholics-prayer-rally-says-no-regrets/,Feel Lucky?,"I'm working on a project called ""Shootin' Spooks and Kooks"".It's about overwatch of peaceful gatherings and destroying those who attack my Christian brothers and sisters.",Unopinionated,2,1,,
1177,The Gateway Pundit,Local Crips Member Who Beat Catholics After a Prayer Rally Says He Has No Regr…,['2020/07'],322 comments,https://www.thegatewaypundit.com/2020/07/local-crips-member-beat-catholics-prayer-rally-says-no-regrets/,Feel Lucky?,He needs to go from Crip to cripple.His little brother Trayvon is waiting on him and many others of his kind.,Eugene Kyle,4,?,,
1178,The Gateway Pundit,BREAKING: Today at 1PM St. Louis City Council Votes to Close One of Two St Lou…,['2020/07'],140 comments,https://www.thegatewaypundit.com/2020/07/breaking-today-1pm-st-louis-city-council-votes-close-one-two-st-louis-city-jails/,Feel Lucky?,Excellent teachers and role models never hurts.,Sapper1,1,?,,
1179,The Gateway Pundit,BREAKING: Today at 1PM St. Louis City Council Votes to Close One of Two St Lou…,['2020/07'],140 comments,https://www.thegatewaypundit.com/2020/07/breaking-today-1pm-st-louis-city-council-votes-close-one-two-st-louis-city-jails/,Feel Lucky?,Don't forget the heroin money from Afghanistan.You can bet Nan and the CIA hasn't.,Phooey,0,0,,
1180,The Gateway Pundit,BREAKING: Today at 1PM St. Louis City Council Votes to Close One of Two St Lou…,['2020/07'],140 comments,https://www.thegatewaypundit.com/2020/07/breaking-today-1pm-st-louis-city-council-votes-close-one-two-st-louis-city-jails/,Feel Lucky?,Pelosi's real home town of Baltimore was badly soiled by her mobster father so the loaded up the truck and the moved to San Franshltstain.,Guest,0,0,,
1181,The Gateway Pundit,BREAKING: Today at 1PM St. Louis City Council Votes to Close One of Two St Lou…,['2020/07'],140 comments,https://www.thegatewaypundit.com/2020/07/breaking-today-1pm-st-louis-city-council-votes-close-one-two-st-louis-city-jails/,Feel Lucky?,Six words from ReaganMr.Gorbachov tear down this wall.et viola,Marty,1,?,,
1182,The Gateway Pundit,BREAKING: Today at 1PM St. Louis City Council Votes to Close One of Two St Lou…,['2020/07'],140 comments,https://www.thegatewaypundit.com/2020/07/breaking-today-1pm-st-louis-city-council-votes-close-one-two-st-louis-city-jails/,Feel Lucky?,99% of it.,Sapper1,1,?,,
1183,The Gateway Pundit,BREAKING: Today at 1PM St. Louis City Council Votes to Close One of Two St Lou…,['2020/07'],140 comments,https://www.thegatewaypundit.com/2020/07/breaking-today-1pm-st-louis-city-council-votes-close-one-two-st-louis-city-jails/,Feel Lucky?,"""It depends on what the meaning of is,is""",FiaT__LuX,1,?,,
1184,The Gateway Pundit,"Omar Paid $878,000 To New Husband’s Consulting Firm, Data Show",['2020/07'],240 comments,https://www.thegatewaypundit.com/2020/07/omar-paid-878000-new-husbands-consulting-firm-data-show/,Feel Lucky?,"The Four Whorsewomen of the AlpacalipsTlaib,Pressley,Omar,Cortez",LeAnn Slimes,3,?,,
1185,The Gateway Pundit,"Omar Paid $878,000 To New Husband’s Consulting Firm, Data Show",['2020/07'],240 comments,https://www.thegatewaypundit.com/2020/07/omar-paid-878000-new-husbands-consulting-firm-data-show/,Feel Lucky?,You can bet it ain't a not for prophet.,TheAhmedClockCompany,2,?,,
1186,The Gateway Pundit,"Omar Paid $878,000 To New Husband’s Consulting Firm, Data Show",['2020/07'],240 comments,https://www.thegatewaypundit.com/2020/07/omar-paid-878000-new-husbands-consulting-firm-data-show/,Feel Lucky?,She needs to feel the caress of steel.,Guest,2,?,,
1187,The Gateway Pundit,"""Everybody's Been Woked"" - Biden's Latest Fail Reinforces Why the Internet T…",['2020/07'],178 comments,https://www.thegatewaypundit.com/2020/07/everybodys-woked-bidens-latest-fail-reinforces-internet-thinks-creepy-old-touch-video/,Feel Lucky?,Groucho or TwainTwain I think,s.h.e.made.it,1,?,,
1188,The Gateway Pundit,"""Everybody's Been Woked"" - Biden's Latest Fail Reinforces Why the Internet T…",['2020/07'],178 comments,https://www.thegatewaypundit.com/2020/07/everybodys-woked-bidens-latest-fail-reinforces-internet-thinks-creepy-old-touch-video/,Feel Lucky?,"Everyone was kung Fu fighting...well,not everyone",Abraham's Sheepdog,0,0,,
1189,The Gateway Pundit,"""Everybody's Been Woked"" - Biden's Latest Fail Reinforces Why the Internet T…",['2020/07'],178 comments,https://www.thegatewaypundit.com/2020/07/everybodys-woked-bidens-latest-fail-reinforces-internet-thinks-creepy-old-touch-video/,Feel Lucky?,Frappin the papYou dig it the most,aka Dept. of Collections,1,?,,
1190,The Gateway Pundit,"""Everybody's Been Woked"" - Biden's Latest Fail Reinforces Why the Internet T…",['2020/07'],178 comments,https://www.thegatewaypundit.com/2020/07/everybodys-woked-bidens-latest-fail-reinforces-internet-thinks-creepy-old-touch-video/,Feel Lucky?,He's playing this one for his life.,Guest,0,0,,
1191,The Gateway Pundit,"""Everybody's Been Woked"" - Biden's Latest Fail Reinforces Why the Internet T…",['2020/07'],178 comments,https://www.thegatewaypundit.com/2020/07/everybodys-woked-bidens-latest-fail-reinforces-internet-thinks-creepy-old-touch-video/,Feel Lucky?,Why do I have to be Mr.Pink?,RecoveredLiberal,1,?,,
1192,The Gateway Pundit,Predictable: CNN Attacks Tucker Carlson for Daring to Confront Disabled Veteran…,['2020/07'],445 comments,https://www.thegatewaypundit.com/2020/07/predictable-cnn-attacks-tucker-carlson-daring-confront-disabled-veteran-tammy-duckworth-america-hating-vitriol/,Feel Lucky?,Amen,13startrucker,0,0,,
1193,The Gateway Pundit,Predictable: CNN Attacks Tucker Carlson for Daring to Confront Disabled Veteran…,['2020/07'],445 comments,https://www.thegatewaypundit.com/2020/07/predictable-cnn-attacks-tucker-carlson-daring-confront-disabled-veteran-tammy-duckworth-america-hating-vitriol/,Feel Lucky?,She's just despicable Trucker.So tired of their mess.Trump truly is a Godsend.Peace🇺🇸,13startrucker,1,?,,
1194,The Gateway Pundit,"Biden Makes No Sense, Forgets His Own Proposal While Reading From a Telepro…",['2020/07'],409 comments,https://www.thegatewaypundit.com/2020/07/biden-makes-no-sense-forgets-proposal-reading-teleprompter-virtual-conference-video/,Feel Lucky?,"That.I pictured him arguing with a mirror the other day."" you're a dog faced pony soldier""""CORN POP""""That you Jill?""",Winston Mitchell,0,0,,
1195,The Gateway Pundit,"Biden Makes No Sense, Forgets His Own Proposal While Reading From a Telepro…",['2020/07'],409 comments,https://www.thegatewaypundit.com/2020/07/biden-makes-no-sense-forgets-proposal-reading-teleprompter-virtual-conference-video/,Feel Lucky?,Flowers for Algernon posit.,Wisco,1,?,,
1196,The Gateway Pundit,"Biden Makes No Sense, Forgets His Own Proposal While Reading From a Telepro…",['2020/07'],409 comments,https://www.thegatewaypundit.com/2020/07/biden-makes-no-sense-forgets-proposal-reading-teleprompter-virtual-conference-video/,Feel Lucky?,If a snake in the grass is an aspHow is a grasp in the a ss a goose?,WestTexasRose,0,0,,
1197,The Gateway Pundit,"Biden Makes No Sense, Forgets His Own Proposal While Reading From a Telepro…",['2020/07'],409 comments,https://www.thegatewaypundit.com/2020/07/biden-makes-no-sense-forgets-proposal-reading-teleprompter-virtual-conference-video/,Feel Lucky?,BIGLY FAILED,Abraham's Sheepdog,0,0,,
1198,The Gateway Pundit,"Biden Makes No Sense, Forgets His Own Proposal While Reading From a Telepro…",['2020/07'],409 comments,https://www.thegatewaypundit.com/2020/07/biden-makes-no-sense-forgets-proposal-reading-teleprompter-virtual-conference-video/,Feel Lucky?,"Hey manIt's me...DaveAh,Daves not here man....",Peter Gazinnia,0,0,,
1199,The Gateway Pundit,"Biden Makes No Sense, Forgets His Own Proposal While Reading From a Telepro…",['2020/07'],409 comments,https://www.thegatewaypundit.com/2020/07/biden-makes-no-sense-forgets-proposal-reading-teleprompter-virtual-conference-video/,Feel Lucky?,"Joe says""We gotta have more uh...you know..uh ..bells for the..uh..cows...yeah",malinse,0,0,,
1200,The Gateway Pundit,"Biden Makes No Sense, Forgets His Own Proposal While Reading From a Telepro…",['2020/07'],409 comments,https://www.thegatewaypundit.com/2020/07/biden-makes-no-sense-forgets-proposal-reading-teleprompter-virtual-conference-video/,Feel Lucky?,Ingenious actually.not,Hermes,0,0,,
1201,The Gateway Pundit,"Biden Makes No Sense, Forgets His Own Proposal While Reading From a Telepro…",['2020/07'],409 comments,https://www.thegatewaypundit.com/2020/07/biden-makes-no-sense-forgets-proposal-reading-teleprompter-virtual-conference-video/,Feel Lucky?,Insane in the membrane.,tipsterbl,0,0,,
1202,The Gateway Pundit,It’s Happening: Americans Turn to Trump as Democrats Continue to Embrace Lawl…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/happening-americans-turn-trump-democrats-continue-embrace-lawlessness-defunding-police-ongoing-street-violence/,Feel Lucky?,The time has come.,byobc23,3,?,,
1203,The Gateway Pundit,It’s Happening: Americans Turn to Trump as Democrats Continue to Embrace Lawl…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/happening-americans-turn-trump-democrats-continue-embrace-lawlessness-defunding-police-ongoing-street-violence/,Feel Lucky?,Tom Fitton of Judicial Watch is a hero also.God Bless Tom.,Theresa Kelly,1,?,,
1204,The Gateway Pundit,It’s Happening: Americans Turn to Trump as Democrats Continue to Embrace Lawl…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/happening-americans-turn-trump-democrats-continue-embrace-lawlessness-defunding-police-ongoing-street-violence/,Feel Lucky?,No path to 270,Sword of Truth,1,?,,
1205,The Gateway Pundit,It’s Happening: Americans Turn to Trump as Democrats Continue to Embrace Lawl…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/happening-americans-turn-trump-democrats-continue-embrace-lawlessness-defunding-police-ongoing-street-violence/,Feel Lucky?,Schwing,Sword of Truth,0,0,,
1206,The Gateway Pundit,It’s Happening: Americans Turn to Trump as Democrats Continue to Embrace Lawl…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/happening-americans-turn-trump-democrats-continue-embrace-lawlessness-defunding-police-ongoing-street-violence/,Feel Lucky?,Echoes of Proud Democrat16Carry on,Dalton,0,0,,
1207,The Gateway Pundit,It’s Happening: Americans Turn to Trump as Democrats Continue to Embrace Lawl…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/happening-americans-turn-trump-democrats-continue-embrace-lawlessness-defunding-police-ongoing-street-violence/,Feel Lucky?,Blame 🇨🇦 Canada....ha haGlad to have you Miss Sue.,sue davis,4,?,,
1208,The Gateway Pundit,It’s Happening: Americans Turn to Trump as Democrats Continue to Embrace Lawl…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/happening-americans-turn-trump-democrats-continue-embrace-lawlessness-defunding-police-ongoing-street-violence/,Feel Lucky?,The Dems always overplay their hand.,byobc23,8,?,,
1209,The Gateway Pundit,It’s Happening: Americans Turn to Trump as Democrats Continue to Embrace Lawl…,['2020/07'],439 comments,https://www.thegatewaypundit.com/2020/07/happening-americans-turn-trump-democrats-continue-embrace-lawlessness-defunding-police-ongoing-street-violence/,Feel Lucky?,"As America goes,so goes the world.🇺🇸",Roz,10,?,,
1210,OAN,President Trump: Display of confederate banner is freedom of speech,[],798 comments,https://www.oann.com/president-trump-display-of-confederate-banner-is-freedom-of-speech/,Feel Lucky?,"Good for you.And the UN building is an excellent target.Yes,July 4th was a reminder what it's like to be an American.🇺🇸My nerves still hadn't settled but I'll make it.Take care Miss Marcie",Marcie Legg,1,?,,
1211,The Gateway Pundit,CNN's Don Lemon Says We Can 'Fix' Mount Rushmore By Adding Obama’s Face,['2020/07'],608 comments,https://www.thegatewaypundit.com/2020/07/cnns-don-lemon-says-can-fix-mount-rushmore-adding-obamas-face/,Feel Lucky?,"The trick is ""I think the way I like""as do all good Americans.🇺🇸",PPMStudios,1,1,,
1212,The Gateway Pundit,CNN's Don Lemon Says We Can 'Fix' Mount Rushmore By Adding Obama’s Face,['2020/07'],608 comments,https://www.thegatewaypundit.com/2020/07/cnns-don-lemon-says-can-fix-mount-rushmore-adding-obamas-face/,Feel Lucky?,Same as murder I hope.,PPMStudios,2,1,,
1213,The Gateway Pundit,CNN's Don Lemon Says We Can 'Fix' Mount Rushmore By Adding Obama’s Face,['2020/07'],608 comments,https://www.thegatewaypundit.com/2020/07/cnns-don-lemon-says-can-fix-mount-rushmore-adding-obamas-face/,Feel Lucky?,I thought we had a Lemon Law?,PPMStudios,3,1,,
1214,The Gateway Pundit,CNN's Don Lemon Says We Can 'Fix' Mount Rushmore By Adding Obama’s Face,['2020/07'],608 comments,https://www.thegatewaypundit.com/2020/07/cnns-don-lemon-says-can-fix-mount-rushmore-adding-obamas-face/,Feel Lucky?,Read you 5×5 there soldier.,Ralph - Msg Ret,2,1,,
1215,The Gateway Pundit,CNN's Don Lemon Says We Can 'Fix' Mount Rushmore By Adding Obama’s Face,['2020/07'],608 comments,https://www.thegatewaypundit.com/2020/07/cnns-don-lemon-says-can-fix-mount-rushmore-adding-obamas-face/,Feel Lucky?,And some at Bagram.They didn't stick so well to plywood so some genius used a stapler.Maybe Obamas backside pointed at Canada?,RJJinGadsden,4,1,,
1216,The Gateway Pundit,Predictable: CNN Attacks Tucker Carlson for Daring to Confront Disabled Veteran…,['2020/07'],445 comments,https://www.thegatewaypundit.com/2020/07/predictable-cnn-attacks-tucker-carlson-daring-confront-disabled-veteran-tammy-duckworth-america-hating-vitriol/,Feel Lucky?,And Sister Lindsey.,john wilson,0,0,,
1217,The Gateway Pundit,Predictable: CNN Attacks Tucker Carlson for Daring to Confront Disabled Veteran…,['2020/07'],445 comments,https://www.thegatewaypundit.com/2020/07/predictable-cnn-attacks-tucker-carlson-daring-confront-disabled-veteran-tammy-duckworth-america-hating-vitriol/,Feel Lucky?,My dad was at the Chosin Reservoir and their summer fatigues were only one of the many nightmares they suffered through.God Bless our Vets and the US of A.🇺🇸,Rusty,0,0,,
1218,The Gateway Pundit,Predictable: CNN Attacks Tucker Carlson for Daring to Confront Disabled Veteran…,['2020/07'],445 comments,https://www.thegatewaypundit.com/2020/07/predictable-cnn-attacks-tucker-carlson-daring-confront-disabled-veteran-tammy-duckworth-america-hating-vitriol/,Feel Lucky?,YessirTook the RPG right through the lower plexi bubble.Duckturd was and is worthless.🇺🇸,13startrucker,0,0,,
1219,The Gateway Pundit,Predictable: CNN Attacks Tucker Carlson for Daring to Confront Disabled Veteran…,['2020/07'],445 comments,https://www.thegatewaypundit.com/2020/07/predictable-cnn-attacks-tucker-carlson-daring-confront-disabled-veteran-tammy-duckworth-america-hating-vitriol/,Feel Lucky?,"""Sitting U.S. Senator""You go Tucker!!!!!",LogicTrumpsProgressivism,0,0,,
1220,The Gateway Pundit,"Biden Says Police Have ""Become the Enemy"" and Calls For Cutting Police Fun…",['2020/07'],1033 comments,https://www.thegatewaypundit.com/2020/07/biden-says-police-become-enemy-calls-cutting-police-funding-video/,Feel Lucky?,Energizer Joe.He just keeps going and going...like diarrhea.,Rawdata,0,0,,
1221,The Gateway Pundit,"Biden Says Police Have ""Become the Enemy"" and Calls For Cutting Police Fun…",['2020/07'],1033 comments,https://www.thegatewaypundit.com/2020/07/biden-says-police-become-enemy-calls-cutting-police-funding-video/,Feel Lucky?,I see Hillary's hand in this.You can tell from the cloven hoof print.,LeAnn Slimes,1,?,,
1222,The Gateway Pundit,"Biden Says Police Have ""Become the Enemy"" and Calls For Cutting Police Fun…",['2020/07'],1033 comments,https://www.thegatewaypundit.com/2020/07/biden-says-police-become-enemy-calls-cutting-police-funding-video/,Feel Lucky?,Arizona is giving convicted felons their civil rights back after 3 years from completed sentences.Crazy....,Rawdata,2,?,,
1223,The Gateway Pundit,Kanye West Says Democratic Party Is 'Racist' And 'Threatening Me',['2020/07'],192 comments,https://www.thegatewaypundit.com/2020/07/kanye-west-says-democratic-party-racist-threatening/,Feel Lucky?,"YeahBut it's a steep,dangerous hill.......wait a minute.",Kissing Babies & Taking Names,0,0,,
1224,The Gateway Pundit,Kanye West Says Democratic Party Is 'Racist' And 'Threatening Me',['2020/07'],192 comments,https://www.thegatewaypundit.com/2020/07/kanye-west-says-democratic-party-racist-threatening/,Feel Lucky?,He'll have to be a write-in candidate but Trump is getting my vote.Remember....Vote early and often.,Roz,4,?,,
1225,The Gateway Pundit,Kanye West Says Democratic Party Is 'Racist' And 'Threatening Me',['2020/07'],192 comments,https://www.thegatewaypundit.com/2020/07/kanye-west-says-democratic-party-racist-threatening/,Feel Lucky?,"Madge says""You're soaking in it""Palmolive'66-'92",aka Dept. of Collections,4,?,,
1226,The Gateway Pundit,Kanye West Says Democratic Party Is 'Racist' And 'Threatening Me',['2020/07'],192 comments,https://www.thegatewaypundit.com/2020/07/kanye-west-says-democratic-party-racist-threatening/,Feel Lucky?,"Kanye sez""If you don't vote for me I'm not black"".",Zoe,3,?,,
1227,The Gateway Pundit,"""I'm Just Saying"" - Hillary Clinton Laughs as She Takes Veiled Shot at Trump's Coro…",['2020/07'],425 comments,https://www.thegatewaypundit.com/2020/07/just-saying-hillary-clinton-laughs-takes-veiled-shot-trumps-coronavirus-response-video/,Feel Lucky?,ISWYDT👁,zoro7957,0,0,,
1228,The Gateway Pundit,"""I'm Just Saying"" - Hillary Clinton Laughs as She Takes Veiled Shot at Trump's Coro…",['2020/07'],425 comments,https://www.thegatewaypundit.com/2020/07/just-saying-hillary-clinton-laughs-takes-veiled-shot-trumps-coronavirus-response-video/,Feel Lucky?,You're a hopeless romantic Jack.,Jack,8,?,,
1229,The Gateway Pundit,"""I'm Just Saying"" - Hillary Clinton Laughs as She Takes Veiled Shot at Trump's Coro…",['2020/07'],425 comments,https://www.thegatewaypundit.com/2020/07/just-saying-hillary-clinton-laughs-takes-veiled-shot-trumps-coronavirus-response-video/,Feel Lucky?,I mistook the hair for snakes.,Grandmere,4,?,,
1230,The Gateway Pundit,"""I'm Just Saying"" - Hillary Clinton Laughs as She Takes Veiled Shot at Trump's Coro…",['2020/07'],425 comments,https://www.thegatewaypundit.com/2020/07/just-saying-hillary-clinton-laughs-takes-veiled-shot-trumps-coronavirus-response-video/,Feel Lucky?,They're busily scrubbing Kamel toes Wiki page as we speak.The Left would take anyone but Trump their hate is so profound.Idiots,Zoe,2,?,,
1231,The Gateway Pundit,"""I'm Just Saying"" - Hillary Clinton Laughs as She Takes Veiled Shot at Trump's Coro…",['2020/07'],425 comments,https://www.thegatewaypundit.com/2020/07/just-saying-hillary-clinton-laughs-takes-veiled-shot-trumps-coronavirus-response-video/,Feel Lucky?,Their forgotten presidential runsAnthony Wiener and Eric HolderThe WIENER-HOLDER ticketAl Franken and Jill Stein The FRANKEN-STEIN ticket,J.Moore citizenfreepress.com,2,?,,
1232,The Gateway Pundit,"""I'm Just Saying"" - Hillary Clinton Laughs as She Takes Veiled Shot at Trump's Coro…",['2020/07'],425 comments,https://www.thegatewaypundit.com/2020/07/just-saying-hillary-clinton-laughs-takes-veiled-shot-trumps-coronavirus-response-video/,Feel Lucky?,"Butt uglyMind,body and soul",Forefathersrule,0,0,,
1233,The Gateway Pundit,"""I'm Just Saying"" - Hillary Clinton Laughs as She Takes Veiled Shot at Trump's Coro…",['2020/07'],425 comments,https://www.thegatewaypundit.com/2020/07/just-saying-hillary-clinton-laughs-takes-veiled-shot-trumps-coronavirus-response-video/,Feel Lucky?,The wind cried SCARY....,Bayouwh0,1,?,,
1234,The Gateway Pundit,"""I'm Just Saying"" - Hillary Clinton Laughs as She Takes Veiled Shot at Trump's Coro…",['2020/07'],425 comments,https://www.thegatewaypundit.com/2020/07/just-saying-hillary-clinton-laughs-takes-veiled-shot-trumps-coronavirus-response-video/,Feel Lucky?,One could hope she drowns in Lake Winnebago or the Fox River.She'd scare a sturgeon slap outta the water.,AdiosBarack,1,?,,
1235,The Gateway Pundit,"""I'm Just Saying"" - Hillary Clinton Laughs as She Takes Veiled Shot at Trump's Coro…",['2020/07'],425 comments,https://www.thegatewaypundit.com/2020/07/just-saying-hillary-clinton-laughs-takes-veiled-shot-trumps-coronavirus-response-video/,Feel Lucky?,"Evil,wicked,mean and nasty.And those are her ""good"" qualities.I read even her mother disliked her and knew early on she was a was a compulsive liar.Some things never change.#LOCKHERUP",Jack,11,?,,
1236,OAN,Navarro calls on FDA to reinstate emergency use authorization for hydrox…,[],995 comments,https://www.oann.com/navarro-calls-on-fda-to-reinstate-emergency-use-authorization-for-hydroxychloroquine/,Feel Lucky?,Lotsa rain here brother.Real frog stranglers as the old man would say.Was raining cats and dogs yesterday.I walked outside and stepped in a poodle.I will see myself out.Peace CharlieSemper Fidelis,c.brown,1,?,,
1237,OAN,Navarro calls on FDA to reinstate emergency use authorization for hydrox…,[],995 comments,https://www.oann.com/navarro-calls-on-fda-to-reinstate-emergency-use-authorization-for-hydroxychloroquine/,Feel Lucky?,Not spelling you dolt.Syntax or sentence structure.You deserve all derision heaped upon you.Your stupidity is overwhelmed by your ignorance.Have a great day😄,skokan,0,0,,
1238,The Gateway Pundit,Angry Lesbians Release America-Hating Remake of Lee Greenwood’s Classic for 4…,['2020/07'],366 comments,https://www.thegatewaypundit.com/2020/07/angry-lesbians-release-america-hating-remake-lee-greenwoods-classic-4th-july-video/,Feel Lucky?,Mentally ill is right.Glad they weren't breeders as the caterwauling cacophony of their offspring would be too much to bear.,Awkward Silence,1,?,,
1239,OAN,President Trump: Display of confederate banner is freedom of speech,[],798 comments,https://www.oann.com/president-trump-display-of-confederate-banner-is-freedom-of-speech/,Feel Lucky?,"Fine Miss Marcie,you?I don't recollect seeing much of you lately.How are things with you and your hostel?Are you taking in new guests?I do hope you are well.Michael",Marcie Legg,0,0,,
1240,OAN,President Trump: Display of confederate banner is freedom of speech,[],798 comments,https://www.oann.com/president-trump-display-of-confederate-banner-is-freedom-of-speech/,Feel Lucky?,"I don't understand why he doesn't like talking to me.I'd try to be nicer if he'd try to be smarter.Good to see you R.I see you're acquainted w my good friend c.brown,Charlie.He's a helluva guy and a good friend and man.He was telling someone about the hospital sending unused swabs for C-19 testing and them coming back positive.These people are out of control and it's not gonna end well.Any damned day now....Peace",R mead,0,0,,
1241,The Gateway Pundit,Leftists Turn Against Marxist Lecturer Noam Chomsky After He And Others Pen…,['2020/07'],278 comments,https://www.thegatewaypundit.com/2020/07/leftists-turn-marxist-lecturer-noam-chomsky-others-pen-letter-encouraging-open-debate-dialogue/,Feel Lucky?,How does Hillary fit this topic?yeet,overdale,0,0,,
1242,The Gateway Pundit,Leftists Turn Against Marxist Lecturer Noam Chomsky After He And Others Pen…,['2020/07'],278 comments,https://www.thegatewaypundit.com/2020/07/leftists-turn-marxist-lecturer-noam-chomsky-others-pen-letter-encouraging-open-debate-dialogue/,Feel Lucky?,It would seem they call out Chomsky not only for being a white male but for attempting to be intellectually honest by comparison.He never foams at the mouth as some of the others do and are doing now.I am out of my depth here but that is my perception fwiw.,extra salt,0,0,,
1243,OAN,FBI director raises alarm over Chinese government coercing China-born U.S. cit…,[],175 comments,https://www.oann.com/fbi-director-raises-alarm-over-chinese-government-coercing-china-born-u-s-citizens-to-return-to-beijing/,Feel Lucky?,Nothing disingenuous about Senator Sixpack.,America Held Hostage--Day 146,0,0,,
1244,OAN,President Trump touts progress made on southern border wall,[],665 comments,https://www.oann.com/president-trump-touts-progress-made-on-southern-border-wall/,Feel Lucky?,Figures you'd believe Snopes.Snopes is for dopes.,NRA THIEF  Counselor,2,?,,
1245,OAN,President Trump touts progress made on southern border wall,[],665 comments,https://www.oann.com/president-trump-touts-progress-made-on-southern-border-wall/,Feel Lucky?,Sorry you can't stay.,patrick,0,0,,
1246,OAN,Mich. revises reopening plan amid resurgence in cases,[],210 comments,https://www.oann.com/mich-revises-reopening-plan-amid-resurgence-in-cases/,Feel Lucky?,You won't be shopping then or spending O.P.s money.You and Governor Stupid must be related.,NRA THIEF  Counselor,1,?,,
1247,OAN,Pakistan unveils domestically produced ventilators,[],17 comments,https://www.oann.com/pakistan-unveils-domestically-produced-ventilators/,Feel Lucky?,"Pakastani CPR""GET UP BEFORE YOU DIE"" Screamed loudly into ones ears.If they get up you have saved them.",Varangian Guard,2,?,,
1248,OAN,FBI director raises alarm over Chinese government coercing China-born U.S. cit…,[],175 comments,https://www.oann.com/fbi-director-raises-alarm-over-chinese-government-coercing-china-born-u-s-citizens-to-return-to-beijing/,Feel Lucky?,"Like the tee shirt said""Everyone needs something to believe inI believe I'll have another beer"".",Ed Rawson,1,?,,
1249,OAN,FBI director raises alarm over Chinese government coercing China-born U.S. cit…,[],175 comments,https://www.oann.com/fbi-director-raises-alarm-over-chinese-government-coercing-china-born-u-s-citizens-to-return-to-beijing/,Feel Lucky?,Thankfully Smokin' Joe put him in his place.,Varangian Guard,4,?,,
