,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Comments,Misinformation?,Ordinary/Hate/Offensive?,"Political vs other, insinuations, "
894,RedState.com - Conservative Blog & Conservative News Source,The Real Question Is Not Whether the Military Trusts President Trump but Whe…,['2019/12/01'],53 comments,https://www.redstate.com/streiff/2019/12/01/real-question-not-whether-military-trusts-president-trump-whether-nation-can-still-trust-military/,patriot45,"This could well be another democratic attempt to undermine the president's authority and influence public opinion that Trump is not capable of being commander in chief.  Since their coup attempts so far have been lacking public support to make their case could these traitor dems possibly be using a different tactic to paint Trump as lacking in military matters.  Would it not give the dems another article of impeachment with the Obama hand picked military yes men as allies that Trump is not qualified to be President and should be removed.  Treason has many faces yet the results for the  President would be the same, removal by impeachment.  Then chaos and the civil unrest would begin.",,0,0,"This could well be another democratic attempt to undermine the president's authority and influence public opinion that Trump is not capable of being commander in chief.  Since their coup attempts so far have been lacking public support to make their case could these traitor dems possibly be using a different tactic to paint Trump as lacking in military matters.  Would it not give the dems another article of impeachment with the Obama hand picked military yes men as allies that Trump is not qualified to be President and should be removed.  Treason has many faces yet the results for the  President would be the same, removal by impeachment.  Then chaos and the civil unrest would begin.",,,
895,RedState.com - Conservative Blog & Conservative News Source,Georgia Governor Thanks Trump For His Support by Favoring Financial Executive…,['2019/11/30'],58 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/30/georgia-governor-thanks-trump-support-favoring-financial-executive-associated-abortion-providers-fill-vacant-senate-seat/,patriot45,"its called supporting politicians who have influence on your business back then, simply a business decision and his business now is the American people.  he has done a good job, he's not perfect but we are lucky its not the hillary killary up there.. if he gets out of control on gun rights We The People will point him in the right direction.",Chris Bolts Sr,1,?,"its called supporting politicians who have influence on your business back then, simply a business decision and his business now is the American people.  he has done a good job, he's not perfect but we are lucky its not the hillary killary up there.. if he gets out of control on gun rights We The People will point him in the right direction.",,,
896,RedState.com - Conservative Blog & Conservative News Source,Georgia Governor Thanks Trump For His Support by Favoring Financial Executive…,['2019/11/30'],58 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/30/georgia-governor-thanks-trump-support-favoring-financial-executive-associated-abortion-providers-fill-vacant-senate-seat/,patriot45,if these people contributed 3/4 of a million to backstabber Rino Romney its a pretty good bet to expect the same from her.  this Gov. Kemp needs to reconsider his pick or most especially re-evaluate his support of the Trump republican's negative stand on legal wholesale murder and butchery of unborn babies called legalized abortion on demand.  this lady supports abortion so she should be a no-go for Kemp.,,1,?,if these people contributed 3/4 of a million to backstabber Rino Romney its a pretty good bet to expect the same from her.  this Gov. Kemp needs to reconsider his pick or most especially re-evaluate his support of the Trump republican's negative stand on legal wholesale murder and butchery of unborn babies called legalized abortion on demand.  this lady supports abortion so she should be a no-go for Kemp.,,,
897,RedState.com - Conservative Blog & Conservative News Source,An NYU Law Professor Gives Us 20 Reasons Trump and Hitler are the Same. But a 35-…,['2019/11/30'],25 comments,https://www.redstate.com/alexparker/2019/11/30/an-nyu-law-professor-gives-us-20-reasons-trump-and-hitler-are-the-same-but-a-35-year-history-begs-to-differ/,patriot45,"ok,  lets start with NY COLLEGE PROFESSOR.  these people believe they are the end all when it comes to opinions but they are in fact the most bias liberal people in general to say the least.  not all are but the majority do fit the mold of liberal know it all but don't know squat idiot.   common sense is not a term used to describe these opinionated liberal political hacks and therefore their opinions are absolutely worthless and about as valuable as a migraine headache at a rap concert.",,1,?,"ok,  lets start with NY COLLEGE PROFESSOR.  these people believe they are the end all when it comes to opinions but they are in fact the most bias liberal people in general to say the least.  not all are but the majority do fit the mold of liberal know it all but don't know squat idiot.   common sense is not a term used to describe these opinionated liberal political hacks and therefore their opinions are absolutely worthless and about as valuable as a migraine headache at a rap concert.",,,
898,RedState.com - Conservative Blog & Conservative News Source,"Watch: Bystanders Use 5 Foot Narwahl Tusk, Fire Extinguisher and Barehands t…",['2019/11/30'],29 comments,https://www.redstate.com/nick-arama/2019/11/30/watch-bystanders-use-5-foot-narwahl-tusk-fire-extinguisher-and-barehands-to-take-down-london-bridge-terrorist/,patriot45,these British need to get a pair and march on the legislature and take their rights back.  it would seem that these muslims take their rights to kill non muslims seriously so the Brits should be armed to the teeth and kill them when they attack.  other wise run them all out most especially that mouthy mayor in London and that's one problem they won't have to worry about.  just like obamanation they have a bunch of liberal politicians who want them under their control but we still got our guns and they ain't nobody but God Almighty that will take them from us.  run em all out like the animals they are.,,4,?,these British need to get a pair and march on the legislature and take their rights back.  it would seem that these muslims take their rights to kill non muslims seriously so the Brits should be armed to the teeth and kill them when they attack.  other wise run them all out most especially that mouthy mayor in London and that's one problem they won't have to worry about.  just like obamanation they have a bunch of liberal politicians who want them under their control but we still got our guns and they ain't nobody but God Almighty that will take them from us.  run em all out like the animals they are.,,,
899,RedState.com - Conservative Blog & Conservative News Source,Your Guide to Identifying Cults of All Kinds – Especially the Political!,['2019/11/29'],26 comments,https://www.redstate.com/stu-in-sd/2019/11/29/cults-kinds-especially-political/,patriot45,Being part of a cult would be putting it mildly as compared to our loyalty to a President who puts the citizens first and politics last.   should the democrats persist and somehow reach their desired effect for America to become a Marxist Socialist state then i am sure the dems will instantly change the cult definition to armed loyalists very quickly since civil conflict would be inevitable and result in violence very quickly. tens of millions of armed conservatives would certainly create that effect.,,1,?,Being part of a cult would be putting it mildly as compared to our loyalty to a President who puts the citizens first and politics last.   should the democrats persist and somehow reach their desired effect for America to become a Marxist Socialist state then i am sure the dems will instantly change the cult definition to armed loyalists very quickly since civil conflict would be inevitable and result in violence very quickly. tens of millions of armed conservatives would certainly create that effect.,,,
900,RedState.com - Conservative Blog & Conservative News Source,Trump Plans to Designate Drug Cartels As Terrorists and Minds Are Lost,['2019/11/29'],35 comments,https://www.redstate.com/bonchie/2019/11/29/trump-plans-designate-drug-cartels-terrorists-minds-lost/,patriot45,kill anyone who represents the cartels anywhere they are found.  these are not human's but rabid animals that deserve death to put them out of their misery since their lust for profit and power over human suffering has warped their minds.  they deserve no less than a quick death for their inability to understand that the products they represent and the results of the suffering the victims go thru by using them qualify them to be terminated.  it is the result of hatred for mankind if they do not profit from the investment.,,1,?,kill anyone who represents the cartels anywhere they are found.  these are not human's but rabid animals that deserve death to put them out of their misery since their lust for profit and power over human suffering has warped their minds.  they deserve no less than a quick death for their inability to understand that the products they represent and the results of the suffering the victims go thru by using them qualify them to be terminated.  it is the result of hatred for mankind if they do not profit from the investment.,,,
901,RedState.com - Conservative Blog & Conservative News Source,"Kaepernick’s Workout May Have Yielded a Tryout, Just Not For Him",['2019/11/29'],10 comments,https://www.redstate.com/nick-arama/2019/11/29/kaepernicks-workout-may-yielded-tryout-just-not/,patriot45,"he's not good enough for the pro's so he wants to be a victim so he can complain and try and make everyone feel sorry for his plight.  thats what happened when he started protesting during our salute to the flag to bring attention to him and nothing else.  so where is he protesting about the injustice now, nowhere cause it was all a be the victim.  Nike obviously has no standards of achievement for their professional spokesman and picking him really shows no class. Pitiful victim, pitiful Nike i hope they both go broke.",,2,?,"he's not good enough for the pro's so he wants to be a victim so he can complain and try and make everyone feel sorry for his plight.  thats what happened when he started protesting during our salute to the flag to bring attention to him and nothing else.  so where is he protesting about the injustice now, nowhere cause it was all a be the victim.  Nike obviously has no standards of achievement for their professional spokesman and picking him really shows no class. Pitiful victim, pitiful Nike i hope they both go broke.",,,
902,RedState.com - Conservative Blog & Conservative News Source,"Fusion GPS Con Artists Continue to Make the Rounds, Make More Ridiculous Claims",['2019/11/27'],17 comments,https://www.redstate.com/bonchie/2019/11/27/fusion-gps-con-artists-continue-make-rounds-make-ridiculous-claims/,patriot45,They believe that we are all idiots and that we believe everything they say or suggest.  They think we do not have the ability to fact check or understand when we are being taken advantage of as being stupid common citizens with no idea we are be played as fools.  Those days are over and these POS who are being used as pawns are the only idiots who are being played by the elitists as fools in the game they soon will lose.,,0,0,They believe that we are all idiots and that we believe everything they say or suggest.  They think we do not have the ability to fact check or understand when we are being taken advantage of as being stupid common citizens with no idea we are be played as fools.  Those days are over and these POS who are being used as pawns are the only idiots who are being played by the elitists as fools in the game they soon will lose.,,,
903,RedState.com - Conservative Blog & Conservative News Source,RedState – Where the VRWC Collaborates Online,['2019/11/27'],1 comments,https://www.redstate.com/2019/11/27/739899/,patriot45,why in Gods Holy name do American taxpayers have to endure that the POS Obamanation set this up where we help pay for murder and for butchers who loosely call themselves doctors to tear apart unborn innocent babies.  this practice needs to stop and these animals need to be shut down and hung for murder.,,0,0,why in Gods Holy name do American taxpayers have to endure that the POS Obamanation set this up where we help pay for murder and for butchers who loosely call themselves doctors to tear apart unborn innocent babies.  this practice needs to stop and these animals need to be shut down and hung for murder.,,,
904,RedState.com - Conservative Blog & Conservative News Source,White House Tweets a Meme of President Trump as Rocky and Our Media Loses Its…,['2019/11/27'],70 comments,https://www.redstate.com/streiff/2019/11/27/white-house-tweets-meme-president-trump-rocky-media-loses-marbles/,patriot45,"THEY REALLY DON'T NEED A REASON TO ATTACK TRUMP BUT I LOVE IT WHEN HE MESSES WITH THEIR DWARF BRAINS, THEY ARE IDIOTS.",,2,?,"THEY REALLY DON'T NEED A REASON TO ATTACK TRUMP BUT I LOVE IT WHEN HE MESSES WITH THEIR DWARF BRAINS, THEY ARE IDIOTS.",,,
905,RedState.com - Conservative Blog & Conservative News Source,Leftwing Media Are Furiously Signaling Nancy Pelosi That Impeachment Is a Dog…,['2019/11/27'],71 comments,https://www.redstate.com/streiff/2019/11/27/leftwing-media-furiously-signaling-nancy-pelosi-impeachment-dog-will-listen/,patriot45,"Trump is the president for America and not for a few elitist globalists who want him removed cause he defecated on their wagon of Marxist Socialist ideology but, for the common man and women and we can see it in the way he governs.  These Never Trumpers are peeved because he has broke up the gravy train of taxpayer dollars and brought the country back to the Constitutional values before the Obamanation Degradation.  This special perverted pawn who with 8 years of tearing down our social values and re-instituting racism back into the conversation did squat nothing of anything favorable to the people.  This is why the liberal dems have constantly attacked this President since he took office and stopped the degradation of our Republic that Hillary Clinton was to complete.   Obummer had set the country up for the fall to a liberal globalist anarchy under the ""select few"" elitists who would bring America down to a 12th century feudal system 3rd world country.  No borders or Constitution, no 2nd amendment rights to hamper their fleecing of the worlds countries for their benefit and perverted pleasure, just their special rules for them.",,4,?,"Trump is the president for America and not for a few elitist globalists who want him removed cause he defecated on their wagon of Marxist Socialist ideology but, for the common man and women and we can see it in the way he governs.  These Never Trumpers are peeved because he has broke up the gravy train of taxpayer dollars and brought the country back to the Constitutional values before the Obamanation Degradation.  This special perverted pawn who with 8 years of tearing down our social values and re-instituting racism back into the conversation did squat nothing of anything favorable to the people.  This is why the liberal dems have constantly attacked this President since he took office and stopped the degradation of our Republic that Hillary Clinton was to complete.   Obummer had set the country up for the fall to a liberal globalist anarchy under the ""select few"" elitists who would bring America down to a 12th century feudal system 3rd world country.  No borders or Constitution, no 2nd amendment rights to hamper their fleecing of the worlds countries for their benefit and perverted pleasure, just their special rules for them.",,,
906,RedState.com - Conservative Blog & Conservative News Source,"No Teams Have Reached Out to Kaepernick After His Workout, He Hits at NFL in New…",['2019/11/26'],29 comments,https://www.redstate.com/nick-arama/2019/11/26/no-teams-have-reached-out-to-kaepernick-after-his-workout-and-hes-not-happy/,patriot45,he just wants attention by being a victim on something.  he was not good enough to be the #1 quarterback so he played the victim and got the idiots at Nike to pay him millions to be a nothing POS and get paid for it.  don't pay the big baby any attention and he will go away.,,3,?,he just wants attention by being a victim on something.  he was not good enough to be the #1 quarterback so he played the victim and got the idiots at Nike to pay him millions to be a nothing POS and get paid for it.  don't pay the big baby any attention and he will go away.,,,
907,RedState.com - Conservative Blog & Conservative News Source,Fat Jerry Nadler Opens His Impeachment Inquest and Dares President Trump to A…,['2019/11/26'],37 comments,https://www.redstate.com/streiff/2019/11/26/fat-jerry-nadler-opens-impeachment-inquest-dares-president-trump-appear/,patriot45,when the dems go stupid they don't play around.,,2,?,when the dems go stupid they don't play around.,,,
908,RedState.com - Conservative Blog & Conservative News Source,Iowa Legislator Fights the ‘Rainbow Jihad’ as States Raise Transgender Flags Across…,['2019/11/25'],14 comments,https://www.redstate.com/alexparker/2019/11/25/iowa-legislator-fights-rainbow-jihad-states-raise-transgender-flags-across-country/,patriot45,"another indication of the shredding of the traditional family that God gave us.  their is only man and woman, nothing else.",,1,?,"another indication of the shredding of the traditional family that God gave us.  their is only man and woman, nothing else.",,,
909,RedState.com - Conservative Blog & Conservative News Source,Adam Schiff Throws Up His Impeachment Hail Mary,['2019/11/25'],29 comments,https://www.redstate.com/bonchie/2019/11/25/adam-schiff-throws-impeachment-hail-mary/,patriot45,If Biden wins you can expect a civil war very soon after.,celador2,0,0,If Biden wins you can expect a civil war very soon after.,,,
910,RedState.com - Conservative Blog & Conservative News Source,Adam Schiff Throws Up His Impeachment Hail Mary,['2019/11/25'],29 comments,https://www.redstate.com/bonchie/2019/11/25/adam-schiff-throws-impeachment-hail-mary/,patriot45,"yea, good luck with that Schifty, idiot.",,2,?,"yea, good luck with that Schifty, idiot.",,,
911,RedState.com - Conservative Blog & Conservative News Source,Democracy Dies in Falseness: Washington Post Hilariously Reinvents Barack Obam…,['2019/11/25'],16 comments,https://www.redstate.com/sister-toldjah/2019/11/25/democracy-dies-falseness-washington-post-hilariously-reinvents-barack-obama-conservative/,patriot45,he's not even a conservative traitor so this is BS to think this liberal globalist pawn was even close to being a conservative.  he is the worst thing to ever happen to this country and that's a what is considered a conservative opinion.,,0,0,he's not even a conservative traitor so this is BS to think this liberal globalist pawn was even close to being a conservative.  he is the worst thing to ever happen to this country and that's a what is considered a conservative opinion.,,,
912,RedState.com - Conservative Blog & Conservative News Source,"WaPo Reporter: More Moderate House Democrats ‘Getting Cold Feet’, Are Soun…",['2019/11/25'],28 comments,https://www.redstate.com/sister-toldjah/2019/11/25/wapo-reporter-moderate-house-democrats-getting-cold-feet-sounding-alarm-bells-impeachment/,patriot45,they have crossed the bridge of no return.  they lose the house over this coup attempt as they should.,,0,0,they have crossed the bridge of no return.  they lose the house over this coup attempt as they should.,,,
913,RedState.com - Conservative Blog & Conservative News Source,"WaPo Reporter: More Moderate House Democrats ‘Getting Cold Feet’, Are Soun…",['2019/11/25'],28 comments,https://www.redstate.com/sister-toldjah/2019/11/25/wapo-reporter-moderate-house-democrats-getting-cold-feet-sounding-alarm-bells-impeachment/,patriot45,"yea, Trump had 2 years of that and still could not get anything done.  just saying.",bk,2,?,"yea, Trump had 2 years of that and still could not get anything done.  just saying.",,,
914,RedState.com - Conservative Blog & Conservative News Source,Obama’s Role In Removing Ukraine’s Ability to Defend Itself,['2019/11/25'],12 comments,https://www.redstate.com/nick-arama/2019/11/25/obamas-role-in-removing-ukraines-ability-to-defend-itself/,patriot45,Obama- the real Russian collusion.,,5,?,Obama- the real Russian collusion.,,,
915,RedState.com - Conservative Blog & Conservative News Source,Rep. Zeldin: Here’s Why ‘Adam in Wonderland’ Won’t Release Mark Sandy…,['2019/11/25'],12 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/25/rep.-zeldin-heres-adam-wonderland-wont-release-mark-sandy-transcript,patriot45,"the senate should have already started hearings into this dog and pony show by questioning these same witnesses.  yet they pass a resolution waiting to see if the dems can really bring out some dirt on Trump.  Opportunist's are what the senate republicans are including the Rino's like Romney, they do not have the spine to stand up for their President but rather wait to see how the dems fare and then make a decision to either do nothing or back Trump up depending on how the polls go.",,1,?,"the senate should have already started hearings into this dog and pony show by questioning these same witnesses.  yet they pass a resolution waiting to see if the dems can really bring out some dirt on Trump.  Opportunist's are what the senate republicans are including the Rino's like Romney, they do not have the spine to stand up for their President but rather wait to see how the dems fare and then make a decision to either do nothing or back Trump up depending on how the polls go.",,,
916,RedState.com - Conservative Blog & Conservative News Source,Rep. Zeldin: Here’s Why ‘Adam in Wonderland’ Won’t Release Mark Sandy…,['2019/11/25'],12 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/25/rep.-zeldin-heres-adam-wonderland-wont-release-mark-sandy-transcript,patriot45,amen.,donnybrooke,0,0,amen.,,,
917,RedState.com - Conservative Blog & Conservative News Source,"Adam Schiff Embarrasses Himself: Voters’ Support for Impeachment Has Grown, a…",['2019/11/24'],6 comments,https://www.redstate.com/alexparker/2019/11/24/adam-schiff-embarrasses-voters-support-impeachment-grown-democrats-must-save-us-egregious-acts/,patriot45,"This is a prime example of a democratic party that has lost the concept of serving this country and its citizens.  Their priorities are power,control and self serving for their benefit and not this country.  Obviously this is not limited to just the democratic party since we have Rino's who think the same way like Romney and others.",,0,0,"This is a prime example of a democratic party that has lost the concept of serving this country and its citizens.  Their priorities are power,control and self serving for their benefit and not this country.  Obviously this is not limited to just the democratic party since we have Rino's who think the same way like Romney and others.",,,
918,RedState.com - Conservative Blog & Conservative News Source,"CNN Claims Trump Supporters Are a Cult, Trump a ‘Destructive Cult Leader’",['2019/11/24'],34 comments,https://www.redstate.com/nick-arama/2019/11/24/cnn-claims-trump-supporters-are-a-cult/,patriot45,its not a cult like the brain dead sheep called liberals that blindly follow Obama and Hillary's Marxist policies.  we in Trump's camp are called PATRIOTS who believe in our Constitution and freedoms afforded us by men and women who gave their lives for this country as a sacrifice for the Liberty Tree.  we are a army of armed freedom loving citizens who will not live under the liberal democrats vision of America.,,0,0,its not a cult like the brain dead sheep called liberals that blindly follow Obama and Hillary's Marxist policies.  we in Trump's camp are called PATRIOTS who believe in our Constitution and freedoms afforded us by men and women who gave their lives for this country as a sacrifice for the Liberty Tree.  we are a army of armed freedom loving citizens who will not live under the liberal democrats vision of America.,,,
919,RedState.com - Conservative Blog & Conservative News Source,Watch: John Stossel Destroys Climate Change Myths In Terrific Video,['2019/11/24'],44 comments,https://www.redstate.com/nick-arama/2019/11/24/watch-john-stossel-destroys-climate-change-myths-in-terrific-video/,patriot45,why then are not Gore and the other climate alarmist's not put in jail as shysters and thieves which is what they are.  these people are spreading dis-information and profit from it just like hackers online who are charged as criminals.  lock them up.,,4,?,why then are not Gore and the other climate alarmist's not put in jail as shysters and thieves which is what they are.  these people are spreading dis-information and profit from it just like hackers online who are charged as criminals.  lock them up.,,,
920,RedState.com - Conservative Blog & Conservative News Source,"Deck the Halls with Mitch McConnell, Fa la la la la, la la la la; You Better Act Fast – T…",['2019/11/24'],7 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/24/deck-halls-mitch-mcconnell-fa-la-la-la-la-la-la-la-la-better-act-fast-offer-wont-last/,patriot45,"wow, the egos of these representatives is amazing and silly to think someone would want wrapping paper with his face on it at Christmas.",,0,0,"wow, the egos of these representatives is amazing and silly to think someone would want wrapping paper with his face on it at Christmas.",,,
921,RedState.com - Conservative Blog & Conservative News Source,Cartoon: Changes Are Coming to Chick-Fil-A,['2019/11/23'],17 comments,https://www.redstate.com/dia0420/2019/11/23/cartoon-changes-coming-chick-fil/,patriot45,this will cost them.,,1,?,this will cost them.,,,
922,RedState.com - Conservative Blog & Conservative News Source,"Following Lindsey Graham’s Request for 2016 Biden/Poroshenko Call Transcripts,…",['2019/11/23'],37 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/23/following-lindsey-grahams-request-2016-bidenporoshenko-call-transcripts-senate-dems-demand-mike-pompeo-recuse/,patriot45,Biden is to high on the totem pole so all this transcript BS is to let everyone know nothing will happen but Lindsey is on it.  typical DC lies and corruption where you look out for me and i will look out for you.  so just a smokescreen from Lindsey for the conservative's benefit and we know it.,,0,0,Biden is to high on the totem pole so all this transcript BS is to let everyone know nothing will happen but Lindsey is on it.  typical DC lies and corruption where you look out for me and i will look out for you.  so just a smokescreen from Lindsey for the conservative's benefit and we know it.,,,
923,RedState.com - Conservative Blog & Conservative News Source,Politico Disowns Its Own Reporting Because Trump,['2019/11/22'],6 comments,https://www.redstate.com/bonchie/2019/11/22/politico-disowns-reporting-trump/,patriot45,they have destroyed any credibility they ever had with their anti Trump reporting and backing Obama's policies as the ultimate directive.  when this is over they should all be in prison and tried for treason resulting by hanging in public.,,0,0,they have destroyed any credibility they ever had with their anti Trump reporting and backing Obama's policies as the ultimate directive.  when this is over they should all be in prison and tried for treason resulting by hanging in public.,,,
924,RedState.com - Conservative Blog & Conservative News Source,"Mark Levin to Adam Schiff: You are the Democrat Party’s Yamamoto, You Have J…",['2019/11/22'],25 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/22/mark-levin-adam-schiff-democrat-partys-yamamoto-just-awakened-sleeping-giant/,patriot45,"He has awakened about 20-30 million patriots who are armed, peeved off and fed up with Obama's cohorts trying to continue his anti American policies. Schiff better hope and pray Trump does not get removed because tens of millions of conservative's will not live under a Marxist regime operated by the elitist democratic liberals.",,5,?,"He has awakened about 20-30 million patriots who are armed, peeved off and fed up with Obama's cohorts trying to continue his anti American policies. Schiff better hope and pray Trump does not get removed because tens of millions of conservative's will not live under a Marxist regime operated by the elitist democratic liberals.",,,
925,RedState.com - Conservative Blog & Conservative News Source,Rep. Nunes Closes the Star Chamber with a Bang!,['2019/11/22'],14 comments,https://www.redstate.com/stu-in-sd/2019/11/22/rep.-nunes-closes-star-chamber-bang,patriot45,they did a very good job in the hearings.,,4,?,they did a very good job in the hearings.,,,
926,RedState.com - Conservative Blog & Conservative News Source,Stunning: Schiff Witness David Holmes Doesn't 'Recall Specifically' How Many H…,['2019/11/22'],22 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/22/stunning-schiff-witness-david-holmes-doesnt-recall-specifically-many-told-sondlands-restaurant-call-trump-gets-worse/amp/,patriot45,this man is a Obama good buddy and hates Trump so whats new.  why are these people allowed to continue in their jobs after a new president takes over.  Obama fired them all when he took over.,,6,?,this man is a Obama good buddy and hates Trump so whats new.  why are these people allowed to continue in their jobs after a new president takes over.  Obama fired them all when he took over.,,,
927,RedState.com - Conservative Blog & Conservative News Source,Hunter Biden-Linked Firm Got $130 in Fed Bailout Loans When Joe Biden Was VP,['2019/11/22'],11 comments,https://www.redstate.com/nick-arama/2019/11/22/hunter-biden-linked-firm-got-130-in-fed-bailout-loans-when-joe-biden-was-vp/,patriot45,"wow, the corruption never ends in DC.",,0,0,"wow, the corruption never ends in DC.",,,
928,RedState.com - Conservative Blog & Conservative News Source,CNN’s Chris Cuomo Viciously Owns Himself On Live TV and It Is Glorious,['2019/11/22'],18 comments,https://www.redstate.com/bonchie/2019/11/22/chris-cuomo-viciously-owns-live-tv-glorious/,patriot45,"obviously this is not the only BS we have heard in this dog and pony show of Shifty Schiff and the corrupt demorats.  power, control and money are the only thing's these traitors care about and its time they leave cause their voters are way down the line when it comes to priorities.",,1,?,"obviously this is not the only BS we have heard in this dog and pony show of Shifty Schiff and the corrupt demorats.  power, control and money are the only thing's these traitors care about and its time they leave cause their voters are way down the line when it comes to priorities.",,,
929,RedState.com - Conservative Blog & Conservative News Source,"In Their Rush to Impeachment, Pelosi and Schiff Overlooked One Little Thing, McCa…",['2019/11/22'],37 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/22/rush-impeachment-pelosi-schiff-overlooked-one-little-thing-mccarthy-found/,patriot45,if the rule exists and is legitimate then the republicans have the right to bring witnesses and interview them according to House rules.  how can Pelosi and Shifty schiff deny them that right when it is their own rules they would be violating.  so call Hunter and the lying Schiff plus the others and lets get this crap settled.,,5,?,if the rule exists and is legitimate then the republicans have the right to bring witnesses and interview them according to House rules.  how can Pelosi and Shifty schiff deny them that right when it is their own rules they would be violating.  so call Hunter and the lying Schiff plus the others and lets get this crap settled.,,,
930,RedState.com - Conservative Blog & Conservative News Source,Ukrainian Prosecutor Announces Expansion of Investigation into Burisma…,['2019/11/21'],15 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/21/ukrainian-prosecutor-general-announces-expansion-investigation-burisma-founder-embezzlement-33-million-state-funds/,patriot45,"This is just a small indication of the corruption in DC and in Obamanation's administration.  this went on for 8 loooong years with these corrupt treasonous demorats destroying our nation from within DC,  where we should have had leadership and growth we got lies and deception in a attempt to bring down America.  if Hillary had taken control we would be in a civil war right now.",,1,?,"This is just a small indication of the corruption in DC and in Obamanation's administration.  this went on for 8 loooong years with these corrupt treasonous demorats destroying our nation from within DC,  where we should have had leadership and growth we got lies and deception in a attempt to bring down America.  if Hillary had taken control we would be in a civil war right now.",,,
931,RedState.com - Conservative Blog & Conservative News Source,Fiona Hill Worried Delay in Military Aid Would Put Ukraine at Risk; Why Did She…,['2019/11/21'],23 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/21/fiona-hill-worried-delay-military-aid-put-ukraine-risk-argue-2015-op-ed/,patriot45,"what you are watching in this dog and pony show Shifty schiff is showing is a prelude to civil war.  these dems are intent on taking Trump out by any means possible.  this is why the dems are pushing this narrative over Ukraine, Trump must go and relying on the republicans in the senate many who are not to be trusted may be the last resort. the republican leaders are already at odds with Trump over Syria so now is a good time to set him straight.   politics and the status quo mean they want things to stay the same and the money comes from war and it comes from the need for power which spawns corruption and it has nothing to do with party lines.  they all need to go in DC which is a pit of vipers and bloodsuckers on America, it cannot be saved.",,0,0,"what you are watching in this dog and pony show Shifty schiff is showing is a prelude to civil war.  these dems are intent on taking Trump out by any means possible.  this is why the dems are pushing this narrative over Ukraine, Trump must go and relying on the republicans in the senate many who are not to be trusted may be the last resort. the republican leaders are already at odds with Trump over Syria so now is a good time to set him straight.   politics and the status quo mean they want things to stay the same and the money comes from war and it comes from the need for power which spawns corruption and it has nothing to do with party lines.  they all need to go in DC which is a pit of vipers and bloodsuckers on America, it cannot be saved.",,,
932,RedState.com - Conservative Blog & Conservative News Source,Fiona Hill Worried Delay in Military Aid Would Put Ukraine at Risk; Why Did She…,['2019/11/21'],23 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/21/fiona-hill-worried-delay-military-aid-put-ukraine-risk-argue-2015-op-ed/,patriot45,"i do not trust the senate, period.",houdini1984,1,?,"i do not trust the senate, period.",,,
933,RedState.com - Conservative Blog & Conservative News Source,Rep. Devin Nunes: We Will Subpoena Hunter Biden and the Whistleblower,['2019/11/20'],14 comments,https://www.redstate.com/nick-arama/2019/11/20/nunes-says-they-will-subpoena-hunter-biden-whistleblower/,patriot45,the Senate should give Shumer and the democrats the same treatment as Shifty schiff has given the republicans in the House.,,2,?,the Senate should give Shumer and the democrats the same treatment as Shifty schiff has given the republicans in the House.,,,
934,RedState.com - Conservative Blog & Conservative News Source,Prince Andrew Will ‘Step Back’ From Royal Duties In Wake of Catastrophic Interview,['2019/11/20'],14 comments,https://www.redstate.com/kiradavis/2019/11/20/prince-andrew-will-step-back-royal-duties-wake-catastrophic-interview/,patriot45,"who cares about the royal family they are human just like everyone else, but if they think the world believes this royal pervert then they be wrong.  royal means i can do anything i want and you can't touch me.  heck maybe he had Epstein knocked off.",,0,0,"who cares about the royal family they are human just like everyone else, but if they think the world believes this royal pervert then they be wrong.  royal means i can do anything i want and you can't touch me.  heck maybe he had Epstein knocked off.",,,
935,RedState.com - Conservative Blog & Conservative News Source,"Jussie Smollett Suing City of Chicago, Claiming 'Malicious Prosecution' and Th…",['2019/11/20'],15 comments,https://www.redstate.com/nick-arama/2019/11/20/jussie-smollett-suing-city-of-chicago-claiming-malicious-prosecution-and-that-they-smeared-him/,patriot45,"this gay actor POS needs to be in jail for smearing the POTUS's name and blaming the false attack on him.  why he is not in jail is beyond my limited ability to understand criminal acts.  for him to sue the city for a lie is unbelievable but then again so are most queers and their outlook on life, twisted and perverted.",,0,0,"this gay actor POS needs to be in jail for smearing the POTUS's name and blaming the false attack on him.  why he is not in jail is beyond my limited ability to understand criminal acts.  for him to sue the city for a lie is unbelievable but then again so are most queers and their outlook on life, twisted and perverted.",,,
