,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive?,
1332,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,No one is good enough to get to Heaven.,DogBoy the Cat (the REAL One),2,?,,
1333,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,Our reward is that we will see you there.,DogBoy the Cat (the REAL One),1,?,,
1334,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,"I know for a fact, a FACT that Jesus Christ is real and He is God.  You must step out in faith and ask Him.  You will see after you believe.",DogBoy the Cat (the REAL One),2,?,,
1335,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,Just promise you'll hide all the sharp things on election night.,Guest,0,0,,
1336,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,Problem. Reaction. Solution.,Ed Gulisano,1,?,,
1337,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,Worse for us.  But it pushes their agenda along.,Rick333,2,?,,
1338,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,I prefer your attitude to your looting and rioting friends.,Herman Webster Mudgett,0,0,,
1339,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,They will say anything to get elected.,Georgiaboy1,1,?,,
1340,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,Scamdemic,Ed Gulisano,0,0,,
1341,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,What happened with Millie?  Sounds like she might have gone rogue.,Herman Webster Mudgett,0,0,,
1342,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,So much for free speech.,Herman Webster Mudgett,1,?,,
1343,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,So just how many words are banned on here?,,1,?,,
1344,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,Or was it a man with a monkey?,Audrey Phlaza,0,0,,
1345,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,Democrats are trolling because they know Joe and the Hoe aren't up to the task.,,3,?,,
1346,Breitbart News Network,***Live Updates*** Democratic National Convention Night One,['2020/08/17'],13132 comments,https://www.breitbart.com/2020-election/2020/08/17/live-updates-democratic-national-convention-night-one/,Dr. Vinnie,Do you mean PeRINO?  And yes getting sick of Siegel's BS.,The Crucible,1,?,,
1347,Breitbart News Network,"Over 50 Shot, 7 Fatally, Since Thursday in de Blasio’s New York City",['2020/08/17'],388 comments,https://www.breitbart.com/politics/2020/08/17/over-50-shot-7-fatally-since-thursday-in-de-blasios-new-york-city/,Dr. Vinnie,"Much easier to rip down, than to build up.",Demsgrossmeout,3,?,,
1348,Breitbart News Network,"California Suffers 2 Days of Blackouts as Wind, Solar Power Falter",['2020/08/16'],4074 comments,https://www.breitbart.com/environment/2020/08/16/california-suffers-2-days-of-blackouts-as-wind-solar-power-falter/,Dr. Vinnie,Trump 2020 / Pence 2024/2028,,2,?,,
1349,Breitbart News Network,"California Suffers 2 Days of Blackouts as Wind, Solar Power Falter",['2020/08/16'],4074 comments,https://www.breitbart.com/environment/2020/08/16/california-suffers-2-days-of-blackouts-as-wind-solar-power-falter/,Dr. Vinnie,Wonderful! Just like other 3rd world countries.,,2,?,,
1350,Breitbart News Network,"‘National Humiliation’: 1,000 Illegal Boat Migrants Reach UK in 10 Straight Days of…",['2020/08/17'],316 comments,https://www.breitbart.com/europe/2020/08/17/uk-migrant-crisis-1000-illegal-boat-migrants-reach-uk-10-straight-days-channel-crossings/,Dr. Vinnie,Enoch...,,0,0,,
1351,Breitbart News Network,"‘National Humiliation’: 1,000 Illegal Boat Migrants Reach UK in 10 Straight Days of…",['2020/08/17'],316 comments,https://www.breitbart.com/europe/2020/08/17/uk-migrant-crisis-1000-illegal-boat-migrants-reach-uk-10-straight-days-channel-crossings/,Dr. Vinnie,"Just keep voting in Leftists, I'm sure things will improve.",,0,0,,
1352,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,The best position for Trump to be in is 10 pts behind and gaining momentum.,Ray R,3,?,,
1353,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,LOL!,SayNoToGropingJoe,1,?,,
1354,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,"The Dems plan is for Joe to get covid after the election, and well, the script pretty much writes itself after that.",,1,?,,
1355,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,Slow Joe and Wicked Hoe.,,1,?,,
1356,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,Joe and the Hoe.,,1,?,,
1357,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,Trump 2020 / Pence 2024/2028,,4,?,,
1358,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,Just like last time.,Mike,0,0,,
1359,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,Democrats are headed for their greatest defeat in history.,,1,?,,
1360,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,Democrats are evil.,,1,?,,
1361,Breitbart News Network,CNN Poll: Biden Lead Shrinks on Convention Eve with Double-Digit Shift T…,['2020/08/16'],7619 comments,https://www.breitbart.com/politics/2020/08/16/cnn-poll-biden-lead-shrinks-double-digit-shift-trumps-way/,Dr. Vinnie,Covid will mysteriously vanish from the planet after Trump is reelected.,,2,?,,
1362,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,Then get Mike Lee to wear a RINO pin.,Tiber Zeek,0,0,,
1363,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,Notice Kamilla isn't clean or articulate?,TennesseeRedDog,0,0,,
1364,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,"I can see the difference, can't you?",zanzamander,0,0,,
1365,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,"Lesson learned:  If you feed them, you can control them.",Pennsyltuckian,1,?,,
1366,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,Location for epic movie shoots?,zanzamander,0,0,,
1367,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,Many on the right are globalists too.,Tiber Zeek,0,0,,
1368,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,Including releasing an engineered virus to get control over the globe.,Tiber Zeek,1,?,,
1369,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,"The left-wing NZ Labour Party leader, 4.5 million population, and only 22 covid related deaths.  == Scamdemic stunt trying to hurt Trump.",,4,?,,
1370,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,Scamdemic,Pizza Licker,1,?,,
1371,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,You know the thing.,survivor50,1,?,,
1372,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,I bet NZ has a state run media.,Artful Codger,1,?,,
1373,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,"On Super Thursday!  Ah, ah, you know the thing.  C'mon man!",Guest,1,?,,
1374,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,The entire global scamdemic is about Trump's reelection.,,5,?,,
1375,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,Exactly.,Guest,3,?,,
1376,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,"4.5 million people in the entire country and only 22 covid ""related"" deaths.  She's a tyrant.",,5,?,,
1377,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,"""The left-wing NZ Labour Party leader"" - Tells the whole story.",,1,?,,
1378,Breitbart News Network,New Zealand Election Delayed over Coronavirus Fears,['2020/08/17'],1587 comments,https://www.breitbart.com/health/2020/08/17/new-zealand-election-delayed-over-coronavirus-fears/,Dr. Vinnie,She's a Tyrant.  Suspend the election over 22 deaths.,,0,0,,
1379,The Gateway Pundit,BREAKING: 4Chan Identifies One of the Portland Rioters Who Attempted to Kill D…,['2020/08'],1502 comments,https://www.thegatewaypundit.com/2020/08/breaking-4chan-identifies-one-portland-rioters-attempted-kill-driver-keese-love/,Dr. Vinnie,Democrats are heading for their biggest defeat in history.,,3,?,,
1380,The Gateway Pundit,BREAKING: 4Chan Identifies One of the Portland Rioters Who Attempted to Kill D…,['2020/08'],1502 comments,https://www.thegatewaypundit.com/2020/08/breaking-4chan-identifies-one-portland-rioters-attempted-kill-driver-keese-love/,Dr. Vinnie,The longer this mayhem goes on the more people will decide to vote republican.,,6,?,,
1381,The Gateway Pundit,BREAKING: 4Chan Identifies One of the Portland Rioters Who Attempted to Kill D…,['2020/08'],1502 comments,https://www.thegatewaypundit.com/2020/08/breaking-4chan-identifies-one-portland-rioters-attempted-kill-driver-keese-love/,Dr. Vinnie,"YEAH!  Thank God for the rainmen on 4chan.   Four, four definitely.",,2,?,,
1382,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,Pretty sure kidnapping is against store policy.  The manager should be fired.,,9,?,,
1383,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,Would means possible. Will means definite.,FETAL POSITION PROTESTERRORIST,0,0,,
1384,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,Good one.  Nutshell is a nutcase.,Kathy S.,0,0,,
1385,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,Forcible confinement is a crime.,dabba,7,?,,
1386,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,You could also use  5 minute epoxy if you can't find super glue. Just make sure you mix it well first.,Al Smith,3,?,,
1387,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,The exact same as vaccines.  If someone is vaccinated why do they care if I'm not?,inlinebill,6,?,,
1388,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,"We're on our own folks.  The cops will only do what these corrupt mayors tell them to do.  Cops are nothing more than city employees with guns.  If the mayor tells them not to arrest BLM and Antifa, and to arrest people exercising their freedom, they'll do precisely that.",,6,?,,
1389,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,"So many police, to intimidate any other sheep who may get the idea that they live in a free country.",Artoons.org,2,?,,
1390,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,He's a brainwashed commie.,Artoons.org,1,?,,
1391,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,You must have missed the America Revolution in history class.  The government doesn't have the right to limit our breathing.,In a nutshell,5,?,,
1392,The Gateway Pundit,Multiple People Arrested For Not Wearing Masks in OC Grocery Store - Store Manag…,['2020/08'],1939 comments,https://www.thegatewaypundit.com/2020/08/multiple-people-arrested-not-wearing-masks-oc-grocery-store-store-manager-locked-called-police-video/,Dr. Vinnie,"Law abiding citizens being robbed, beaten, and killed by BLM and Antifa and this is what cops do?",,8,?,,
1393,Breitbart News Network,Pressley Calls for ‘Unrest in the Streets’ — Republicans ‘Turning a Deaf Ear’ to Amer…,['2020/08/16'],3270 comments,https://www.breitbart.com/clips/2020/08/16/pressley-calls-for-unrest-in-the-streets-republicans-turning-a-deaf-ear-to-americans-needs/,Dr. Vinnie,The 13%ers are such a huge drain on our society.,,0,0,,
1394,www.bitchute.com,Reparations Coming To a Store and Neighborhood Near You - Anything They…,[],232 comments,https://www.bitchute.com/video/6SQ9H3tyZsfo/,Dr. Vinnie,"The story of America. Whites work, blacks steal.",,3,?,,
1395,Breitbart News Network,"Online Trolls Mock President over Death of Brother, Robert Trump",['2020/08/16'],5186 comments,https://www.breitbart.com/politics/2020/08/16/online-trolls-mock-president-death-brother-robert-trump/,Dr. Vinnie,Pence 2024,Thomas Jefferson II,1,?,,
1396,Breitbart News Network,"Online Trolls Mock President over Death of Brother, Robert Trump",['2020/08/16'],5186 comments,https://www.breitbart.com/politics/2020/08/16/online-trolls-mock-president-death-brother-robert-trump/,Dr. Vinnie,This is a very upsetting story.  I don't think it has been on BB.  Two fellas brothers 16 and 15 yrs old beat a 59 yr old to death and they only got probation.Teen charged in deadly Great Frederick Fair assault to serve probationhttps://www.fredericknewspo...How much longer can we see violent crime go unpunished?,,1,?,,
1397,Breitbart News Network,Album Released for ‘Transgender’ and ‘Nonbinary’ Children as Young as Two,['2020/08/14'],552 comments,https://www.breitbart.com/politics/2020/08/14/album-released-for-transgender-and-nonbinary-children-as-young-as-two/,Dr. Vinnie,Hopefully one day you will suffer like these poor children.,OscarMadison,0,0,,
1398,www.bitchute.com,The Democrats Are Screwed: Even Joe Kennedy Can't Get Traction Anymore,[],192 comments,https://www.bitchute.com/video/yiQNiDIrbgc,Dr. Vinnie,Democrats will suffer the greatest defeat in political US history.Covid will mysteriously vanish from the planet after Trump is reelected.,,1,?,,
1399,Breitbart News Network,Protesters Gather at Home of Postmaster General After Dems Make Election Tampe…,['2020/08/15'],4525 comments,https://www.breitbart.com/politics/2020/08/15/protesters-gather-at-home-of-postmaster-general-after-dems-make-election-tampering-claim/,Dr. Vinnie,Most times polling stations are within walking distance.,KORGG,0,0,,
1400,Breitbart News Network,Protesters Gather at Home of Postmaster General After Dems Make Election Tampe…,['2020/08/15'],4525 comments,https://www.breitbart.com/politics/2020/08/15/protesters-gather-at-home-of-postmaster-general-after-dems-make-election-tampering-claim/,Dr. Vinnie,Democrats are evil,,4,?,,
1401,Breitbart News Network,Stephen Colbert Packs Live DNC Coverage With Hillary Clinton and Bernie Sanders,['2020/08/15'],660 comments,https://www.breitbart.com/entertainment/2020/08/15/stephen-colbert-packs-live-dnc-coverage-with-hillary-clinton-and-bernie-sanders/,Dr. Vinnie,Democrats are evil.,,2,?,,
1402,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,You can't possibly think Kamala is black.,Guest,0,0,,
1403,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,Cheap Chinese troll.,Underdog_Is_Here,0,0,,
1404,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,"What a concept, right?",AmericanPatriot,2,?,,
1405,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,"Don't you mean, all white people look the same?",Guest,1,?,,
1406,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,It's right after Super Thursday. C'mon man!,clarinet,2,?,,
1407,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,"No, Cantonese.",Guest,1,?,,
1408,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,Why don't you let us teach you English?  Your grammar and spelling is barely understandable.,Guest,1,?,,
1409,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,Mounts?  Do you mean Mountains?,Guest,1,?,,
1410,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,Or the Washington Compost.,muskratlove,1,?,,
1411,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,Tell us how great Slow Joe is.,Guest,1,?,,
1412,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,Pathetic but true.  CNN has no honor.,ExAfricaSemperAliquidStultum,5,?,,
1413,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,"The same actors show up night after night, and they aren't arrested.  It's all a show for the cameras.",Guest,2,?,,
1414,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,The Left trolls because they know they're in trouble.  Even these dimwits know Slow Joe isn't up to the job.,,5,?,,
1415,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,That's not your thread. You didn't build that.,Guest,0,0,,
1416,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,Aren't you worried about your soul?,Guest,0,0,,
1417,Breitbart News Network,Donald Trump Remembers ‘Best Friend’ and Brother Robert Trump After Death,['2020/08/15'],6415 comments,https://www.breitbart.com/politics/2020/08/15/donald-trump-remembers-best-friend-and-brother-robert-trump-after-death/,Dr. Vinnie,Have you no shame?,Guest,1,?,,
1418,Breitbart News Network,WATCH: Rioters Tear Down George Washington Statue at L.A. City Hall,['2020/08/14'],2517 comments,https://www.breitbart.com/politics/2020/08/14/watch-rioters-tear-down-george-washington-statue-at-l-a-city-hall/,Dr. Vinnie,"Yeah, but does he know righty-tighty lefty-loosey?",charliehorse,1,?,,
1419,Breitbart News Network,"Report: 12 Shootings, 20 Victims, on Friday Alone in de Blasio’s NYC",['2020/08/15'],621 comments,https://www.breitbart.com/politics/2020/08/15/report-12-shootings-20-victims-on-friday-alone-in-de-blasios-nyc/,Dr. Vinnie,Most days he's higher than a kite.,,0,0,,
1420,The Gateway Pundit,Tucker Carlson: Democrats Are Using Coronavirus Crisis As A Political Weapon…,['2020/08'],129 comments,https://www.thegatewaypundit.com/2020/08/tucker-carlson-democrats-using-coronavirus-crisis-political-weapon-video/,Dr. Vinnie,Democrats are evil.,,3,?,,
1421,The Gateway Pundit,Macy's Looking to Leave Chicago After SECOND ROUND of Mass Lootings -- More…,['2020/08'],314 comments,https://www.thegatewaypundit.com/2020/08/macys-looking-leave-chicago-second-round-mass-lootings-protests-weekend-video/,Dr. Vinnie,Trolling online is his job.  Soros pays $0.02 per post.,Bud,0,0,,
1422,The Gateway Pundit,Kamala Harris and Her AG Office Attempted to Keep Prisoners Locked Up…,['2020/08'],117 comments,https://www.thegatewaypundit.com/2020/08/kamala-harris-ag-office-attempted-keep-prisoners-locked-cheap-labor-used-inmates-fight-forest-fires-2-per-day/,Dr. Vinnie,"In other words, Kamala ran her own slave labor camp.",,0,0,,
1423,Breitbart News Network,Protesters Gather at Home of Postmaster General After Dems Make Election Tampe…,['2020/08/15'],4525 comments,https://www.breitbart.com/politics/2020/08/15/protesters-gather-at-home-of-postmaster-general-after-dems-make-election-tampering-claim/,Dr. Vinnie,Most if not all polling stations are in our neighborhood.  Most even within walking distance.,,2,?,,
